bugName	pval	p6M	s6M	Adjustedpval	Adjustedp6M
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_NK4A214_group_264	0.0374631641672876	0.0374631641672876	0.314522788332137	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Christensenellaceae_Christensenellaceae_R-7_group_356	0.0413783719776011	0.041378371977601	-0.298296615060646	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_489	0.0427024376435121	0.0427024376435121	0.381607394789155	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceae_FCS020_group_1091	0.0430760742243705	0.0430760742243706	0.280334769708809	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_365	0.0445365981151129	0.0445365981151129	0.342822173208107	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_1	0.0445998942609855	0.0445998942609855	0.587009401391589	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_461	0.0446441213213108	0.0446441213213108	0.384206474490377	0.548250840860802	0.548250840860802
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_2498	0.0450539301070126	0.0450539301070126	0.140513472302314	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_506	0.0470945225369481	0.0470945225369482	0.358867696511181	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_175	0.048212367025134	0.0482123670251339	-0.290711303403925	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_300	0.0488950554330559	0.0488950554330559	-0.367459523206457	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Lactobacillaceae_Lactobacillus_2263	0.0494349431886707	0.0494349431886707	-0.157233849055601	0.548250840860802	0.548250840860802
Bacteria_Actinobacteria_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_169	0.0499042519601685	0.0499042519601685	-0.443634866008571	0.548250840860802	0.548250840860802
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Raoultella_7	0.0509341534389305	0.0509341534389304	0.689066217317089	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminiclostridium_9_1706	0.0510022800094896	0.0510022800094895	0.187450229650311	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_311	0.0521837741615195	0.0521837741615195	-0.296968574823491	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_240	0.0521957458283482	0.0521957458283481	0.145284483684076	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Family_XIII_Family_XIII_AD3011_group_930	0.0524391832636728	0.0524391832636727	0.272053837084178	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_271	0.0527801211556117	0.0527801211556117	-0.276562356631496	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_767	0.0544420802407261	0.0544420802407261	0.282282075852834	0.548250840860802	0.548250840860802
Bacteria_Actinobacteria_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_81	0.0552318153603766	0.0552318153603765	-0.213154394914734	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_1_26	0.055588863176163	0.055588863176163	0.472551149240249	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_121	0.0558288472715609	0.0558288472715608	0.543742662745539	0.548250840860802	0.548250840860802
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_178	0.0570999701424963	0.0570999701424963	-0.266049242326976	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnoclostridium_659	0.0572837064430267	0.0572837064430267	0.309019356404833	0.548250840860802	0.548250840860802
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Parabacteroides_98	0.0575511932395317	0.0575511932395317	-0.325217839202419	0.548250840860802	0.548250840860802
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_980	0.058877649776904	0.058877649776904	0.228878136807956	0.551216617738946	0.551216617738946
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-003_440	0.0602557703474677	0.0602557703474676	0.259898104526346	0.554557344045338	0.554557344045338
Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Terrisporobacter_157	0.0671765185517212	0.0671765185517212	-0.263896505431656	0.600128017328953	0.600128017328953
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_134	0.0675002266876146	0.0675002266876145	-0.493622880164011	0.600128017328953	0.600128017328953
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_1585	0.0694617866056542	0.0694617866056542	0.202257842470219	0.600128017328953	0.600128017328953
Bacteria_Firmicutes_Clostridia_Clostridiales_Christensenellaceae_Christensenellaceae_R-7_group_660	0.0700395032578558	0.0700395032578559	-0.226503972458709	0.600128017328953	0.600128017328953
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Fusicatenibacter_171	0.0707333206428232	0.0707333206428232	-0.0843896518413627	0.600128017328953	0.600128017328953
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_417	0.0724355900100525	0.0724355900100525	-0.381736739946739	0.603658121304774	0.603658121304774
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_328	0.0751829020120991	0.075182902012099	0.318536906712412	0.603658121304774	0.603658121304774
Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_114	0.0760983547840175	0.0760983547840175	0.367027642061276	0.603658121304774	0.603658121304774
Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila_357	0.0763892661661009	0.0763892661661009	0.338699287328215	0.603658121304774	0.603658121304774
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Rikenellaceae_Alistipes_208	0.0767079380663525	0.0767079380663525	0.287007236277167	0.603658121304774	0.603658121304774
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_1443	0.0820200660557714	0.0820200660557714	0.173507575179602	0.61264426810633	0.61264426810633
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_202	0.0852657001136327	0.0852657001136327	-0.217220406524382	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_429	0.086979811585586	0.086979811585586	0.231869204048414	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Peptostreptococcaceae_Terrisporobacter_413	0.0878392853493064	0.0878392853493064	-0.205810489680208	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_36	0.0878673154144103	0.0878673154144103	-0.35235465670758	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_NA_1129	0.0886071213809818	0.0886071213809818	0.224545964265772	0.61264426810633	0.61264426810633
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Odoribacter_950	0.0887783636283761	0.0887783636283761	-0.237474671164745	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes_323	0.0898711839251567	0.0898711839251567	-0.280414342085084	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Christensenellaceae_Christensenellaceae_R-7_group_430	0.090214284316487	0.090214284316487	-0.254606785932241	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-014_658	0.0908652315395474	0.0908652315395474	-0.306357060419675	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_878	0.0933643221884367	0.0933643221884367	0.13378791189132	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_1030	0.0947480715806432	0.0947480715806433	0.192131160922525	0.61264426810633	0.61264426810633
Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_NA_459	0.0951143746388273	0.0951143746388273	-0.0320466844008174	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia_168	0.0952507400685845	0.0952507400685844	-0.25350053438664	0.61264426810633	0.61264426810633
Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Slackia_556	0.0964094707858145	0.0964094707858145	0.20800080369345	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_49	0.0985447467876659	0.0985447467876659	-0.469216297761065	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia_160	0.0991269874065767	0.0991269874065766	0.405129313901176	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Bacilli_Lactobacillales_Enterococcaceae_Enterococcus_65	0.0993590523471812	0.0993590523471812	0.463889114386541	0.61264426810633	0.61264426810633
Bacteria_Proteobacteria_Deltaproteobacteria_Desulfovibrionales_Desulfovibrionaceae_Bilophila_579	0.101164243180719	0.101164243180719	-0.220788222479736	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_383	0.102209117897425	0.102209117897425	-0.275258093728847	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_45	0.103088607418175	0.103088607418175	-0.5322624278611	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Blautia_209	0.103381631384335	0.103381631384335	-0.383887480990712	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Erysipelotrichia_Erysipelotrichales_Erysipelotrichaceae_Faecalitalea_303	0.104509431385527	0.104509431385527	-0.10569343969334	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminiclostridium_5_1138	0.106592003566737	0.106592003566737	-0.121781999760025	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Family_XIII_Family_XIII_AD3011_group_1310	0.106954263477583	0.106954263477583	-0.164724066927968	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes_543	0.107454701027733	0.107454701027733	-0.162807500903897	0.61264426810633	0.61264426810633
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Barnesiella_797	0.10831279878123	0.10831279878123	-0.189202355862745	0.61264426810633	0.61264426810633
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-002_802	0.11045487876902	0.11045487876902	-0.230009743771814	0.61831957908843	0.61831957908843
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-013_312	0.11191083177663	0.11191083177663	0.248625327541458	0.620077363823572	0.620077363823572
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_867	0.113608873348541	0.113608873348541	-0.167676460138196	0.623127456851091	0.623127456851091
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-002_951	0.115425744399934	0.115425744399934	0.154605625501182	0.623189188269598	0.623189188269598
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_321	0.116945430313216	0.116945430313216	0.298215412401405	0.623189188269598	0.623189188269598
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_307	0.117063162437383	0.117063162437383	-0.340978554250419	0.623189188269598	0.623189188269598
Bacteria_Actinobacteria_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_501	0.120459637082518	0.120459637082518	0.174770108651752	0.633717652444612	0.633717652444613
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-002_210	0.122776251266259	0.122776251266259	0.279061898088133	0.633717652444612	0.633717652444613
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_66	0.122845565821819	0.122845565821819	0.305604411255255	0.633717652444612	0.633717652444613
Bacteria_Actinobacteria_Actinobacteria_Micrococcales_Micrococcaceae_Rothia_1576	0.126128252796665	0.126128252796665	0.177235857898208	0.633717652444612	0.633717652444613
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_533	0.126689171461157	0.126689171461157	0.175976888475719	0.633717652444612	0.633717652444613
Bacteria_Firmicutes_Clostridia_Clostridiales_Clostridiaceae_1_Clostridium_sensu_stricto_1_47	0.127755553718215	0.127755553718215	-0.441445409828452	0.633717652444612	0.633717652444613
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_176	0.127784618254037	0.127784618254037	-0.322925038117313	0.633717652444612	0.633717652444613
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Fusicatenibacter_69	0.12837742498878	0.12837742498878	-0.334425102430893	0.633717652444612	0.633717652444613
Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacteriales_Enterobacteriaceae_Escherichia/Shigella_42	0.130805125359746	0.130805125359746	0.318489185329965	0.639884532165245	0.639884532165245
Bacteria_Actinobacteria_Actinobacteria_Bifidobacteriales_Bifidobacteriaceae_Bifidobacterium_221	0.132341601137342	0.132341601137342	0.336065345223856	0.641620441228365	0.641620441228366
Bacteria_Proteobacteria_Betaproteobacteria_Burkholderiales_Alcaligenaceae_Sutterella_185	0.134157520485257	0.134157520485257	0.310524966475347	0.64466843914597	0.64466843914597
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_196	0.139585872897842	0.139585872897842	-0.26191328214587	0.66043755628526	0.66043755628526
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_680	0.141065051090232	0.141065051090232	-0.177771093742513	0.66043755628526	0.66043755628526
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_2_39	0.141087949409006	0.141087949409006	-0.32902516243996	0.66043755628526	0.66043755628526
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia_147	0.14466316394079	0.14466316394079	0.303175873157865	0.665818577099109	0.665818577099109
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes_35	0.144689856533508	0.144689856533508	-0.436343379327325	0.665818577099109	0.665818577099109
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_138	0.147485955188198	0.147485955188197	-0.259623818723176	0.672982131657069	0.672982131657069
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_NA_1270	0.150929678689607	0.150929678689607	-0.185627575536411	0.681646069095288	0.681646069095287
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_509	0.151895348730257	0.151895348730257	0.114121100417331	0.681646069095288	0.681646069095287
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_NA_142	0.154665224766461	0.154665224766461	-0.201424992691982	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-005_607	0.155940832247959	0.155940832247959	0.230907132749388	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_369	0.158048848945058	0.158048848945058	0.20360249767772	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Roseburia_491	0.161205059195365	0.161205059195365	0.23662712884621	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Bacilli_Lactobacillales_Streptococcaceae_Streptococcus_714	0.16145652087879	0.16145652087879	0.178933834885691	0.684012421523661	0.684012421523661
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_791	0.16598602399901	0.16598602399901	-0.119286074431935	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Christensenellaceae_Christensenellaceae_R-7_group_584	0.168105150536685	0.168105150536685	-0.143704772219363	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Anaerostipes_380	0.168698680717445	0.168698680717445	-0.231484286827546	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_384	0.169346111732476	0.169346111732476	-0.215677595588881	0.684012421523661	0.684012421523661
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidales_S24-7_group_NA_48	0.169372910410254	0.169372910410254	0.0236517694805291	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_341	0.169708410012536	0.169708410012536	-0.165866894713335	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_590	0.171476744973957	0.171476744973957	0.178557219720146	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_143	0.17223370468593	0.17223370468593	-0.19086954873235	0.684012421523661	0.684012421523661
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_NA_1549	0.174228684983441	0.174228684983441	-0.133324138454145	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-002_571	0.17455877933307	0.17455877933307	0.0792707466339132	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_NA_340	0.177806634945487	0.177806634945487	0.187340862497216	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Coprococcus_1_216	0.179997732210042	0.179997732210042	0.262232423217379	0.684012421523661	0.684012421523661
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_123	0.180981639006825	0.180981639006825	-0.135411942258056	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_1337	0.18101737684217	0.18101737684217	-0.0365553181323162	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Lachnospiraceae_FCS020_group_914	0.182506146439801	0.182506146439801	0.201480453873922	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcus_1_444	0.183841336889951	0.183841336889951	0.226751050896007	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_113	0.184743935336045	0.184743935336045	-0.21122502946145	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Ruminococcaceae_UCG-002_719	0.18759681508019	0.18759681508019	-0.15037747854514	0.684012421523661	0.684012421523661
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_431	0.189504026948216	0.189504026948216	-0.145483126947327	0.684012421523661	0.684012421523661
Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_Collinsella_239	0.189586851076919	0.189586851076919	-0.0584688102062327	0.684012421523661	0.684012421523661
Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_NA_986	0.189679450495298	0.189679450495298	-0.102198258889122	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Faecalibacterium_54	0.190822527286539	0.190822527286539	-0.330878171204825	0.684012421523661	0.684012421523661
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Bacteroidaceae_Bacteroides_38	0.192997147675548	0.192997147675548	-0.279391708296857	0.684012421523661	0.684012421523661
Bacteria_Actinobacteria_Coriobacteriia_Coriobacteriales_Coriobacteriaceae_NA_605	0.193331102467043	0.193331102467042	-0.0495159156703909	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_NA_15	0.194911257981986	0.194911257981986	-0.399276823749032	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Lachnospiraceae_Dorea_711	0.197370023790645	0.197370023790645	0.103228485691011	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_585	0.198232786021083	0.198232786021083	0.0930650973966047	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Christensenellaceae_NA_260	0.199404606035594	0.199404606035594	0.263033631211547	0.684012421523661	0.684012421523661
Bacteria_Firmicutes_Clostridia_Clostridiales_Ruminococcaceae_Subdoligranulum_295	0.203431562991724	0.203431562991725	-0.161299932370723	0.684012421523661	0.684012421523661
Bacteria_Bacteroidetes_Bacteroidia_Bacteroidales_Porphyromonadaceae_Barnesiella_388	0.2036571909724	0.2036571909724	-0.117895373586016	0.684012421523661	0.684012421523661
