"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"ERR1624547"	0.118516312004806	0.234372972104261	0.359697109083642	0.261051490083783	0.12030235349991	0.316267967225465	0.251469543854158	0.439974248500252	0.086264582975742	0.194881096277692
"ERR1624549"	0.121524461051333	0.137437232788881	0.253278859770792	0.333946132824118	0.225297610768034	0.186133056542243	0.146772762719493	0.218889616103459	0.0790675222611026	0.267196004609357
"ERR1624550"	0.525123572944388	0.610051701270561	0.505263885820264	0.563752079061706	0.696597841125583	0.434711981085302	0.747009303324579	0.424081875333799	0.422053974893269	0.418638224890821
"ERR1624552"	0.785109614512298	0.721615506584948	0.863971535364204	0.845787836030052	0.753416434972776	0.840747595615318	0.884909868806561	0.821176854276217	0.653407745034065	0.765964423355667
"ERR1624553"	0.00376290538058566	0.006345988282999	0.000203818426957916	0.00598813810016795	0.0130602909700627	0.00484503525162232	0.00176610797761977	0.000714156428286934	0.00319436986619739	0.0286626698567303
"ERR1624554"	0.0408224213141654	0.0413354723585374	0.0836986628801122	0.056051312828298	0.252106488774585	0.1269532185651	0.100748633823135	0.295600706301572	0.0260532945530676	0.250032421826008
"ERR1624555"	0.274544607703354	0.721076417277674	0.589734316656362	0.56507156925486	0.553419721758831	0.382412737440606	0.574527656413024	0.197752028519922	0.274964679901971	0.734471857191215
"ERR1624556"	0.438557453591502	0.789208383734567	0.00132956782536586	0.0439086389022272	0.00421064900835653	0.01417136822651	0.020615687121398	0.965094043550743	0.000535937335756797	0.00148057389220794
"ERR1624559"	0.931849981034487	0.944128151486275	0.974053821890233	0.957360369524029	0.960879786931602	0.97734289767971	0.878736624381129	0.976032837197441	0.957568648789354	0.972594426338869
"ERR1624560"	0.978928423504486	0.993266542605518	0.979294359614258	0.999237637672534	0.988953611847013	0.990677608096343	0.996938199315185	0.98725611714026	0.996083942690997	0.990956813336702
"ERR1624562"	0.951687527167943	0.979606824893327	0.965682996729074	0.939265992980485	0.890963110326985	0.962402497934189	0.959489189691806	0.96060169235852	0.817669229404073	0.957737544295822
"ERR1624564"	0.998059451585112	0.995618933622048	0.998572845825606	0.993050666677801	0.998872776066131	0.997184307724184	0.998629617344375	0.993290458082381	0.998374922307793	0.999246438428657
"ERR1624565"	0.200237590608344	0.145763475593168	0.225728834086228	0.180991334257216	0.19300984278327	0.0788001523064434	0.221833727380702	0.184343837643909	0.14987710923929	0.120869344499358
"ERR1624567"	0.504244005772346	0.973749833887213	0.92910551304433	0.906563334443198	0.726850930323045	0.845735490204448	0.848333829966858	0.950603059148014	0.806587886120245	0.950387823786213
"ERR1624570"	0.320731668207463	0.630389704023276	0.585633337068242	0.456486161975285	0.394644416907159	0.525714280638846	0.539368351286963	0.401369878828623	0.691913770284714	0.486968129191044
"ERR1624536"	0.22621176130886	0.10633638577565	0.193397115151062	0.243376066660624	0.137502084171633	0.0799957589360317	0.166745871485848	0.121602772325413	0.118828086106344	0.0973960146481398
"ERR1624537"	0.0213580502564849	0.0592431190029128	0.128241788749846	0.087644954210793	0.15965377476442	0.227826350665574	0.0261808995172082	0.0923616496856335	0.0635166784618537	0.0556936262423138
"ERR1624538"	0.464013081324776	0.0548520049868478	0.0427771758382988	0.493870214729101	0.259751130208301	0.268735935254868	0.423709505647549	0.485381170958031	0.265427480063676	0.154207104257705
"ERR1624540"	0.393252530594464	0.291608879308599	0.479876708347226	0.353182919260884	0.0918528360689083	0.341126619583071	0.504944450347685	0.333361056269352	0.296284570177495	0.405648923763154
"ERR1624541"	0.0143742939191737	0.0232782348906432	0.0146899187791098	0.0283350190874758	0.0255972988744737	0.0160001638302363	0.0198953977596321	0.014382431975081	0.0189073204383081	0.0207825819975127
"ERR1624543"	0.21958373839373	0.131680163821673	0.160662005689513	0.157253581246011	0.13538973675099	0.0927340162168209	0.126776647367591	0.14535858013914	0.139548559674802	0.238700334087768
"ERR1624544"	0.917290464184507	0.929183108499344	0.788969028036523	0.842419906670124	0.927538112825479	0.830794946846359	0.809268459359341	0.87954172951195	0.868508514656319	0.862977783393135
"ERR1624546"	0.0968041619643409	0.0220294005614716	0.034745176287184	0.0240103808917007	0.0188237464937742	0.0339190634022864	0.0561880488536671	0.0995994179687013	0.0250626730015401	0.0131009356135757
"ERR1624548"	0.114966722672514	0.0815713087779265	0.019515634388098	0.0390978137547878	0.0410088016088665	0.0646890206995378	0.0429476932426658	0.286761305933332	0.0634532555214474	0.0603144692315805
"ERR1624551"	0.0454991383119472	0.0427731403211383	0.0453808510212095	0.050160930806384	0.0503522651177201	0.0349646548682662	0.0753522614543269	0.0239801416123305	0.0358749637370508	0.0160564310358315
"ERR1624557"	0.034974614405449	0.0188551409247533	0.0497196301562619	0.0535585194518703	0.0307616426903676	0.0244274968347547	0.0469685295303038	0.0132413866967236	0.0912440846462722	0.077384216996233
"ERR1624558"	0.935269169356134	0.926819409042702	0.953437200248735	0.950720443822535	0.914497074130057	0.983758122777886	0.96952552447875	0.94659493448093	0.943490195240757	0.957762905820949
"ERR1624561"	0.68366633939746	0.785451155078306	0.811969730856475	0.789927072061403	0.740732241886289	0.759876484568972	0.863740881458336	0.776418818837035	0.657680586288677	0.641043864033747
"ERR1624563"	0.921436194056862	0.735528652566804	0.952351523484576	0.922756267454886	0.752499258701898	0.987478214537421	0.773171868961678	0.878087748285615	0.686779937748055	0.81373008832862
"ERR1624566"	0.522891104396347	0.324026483660044	0.830405374161148	0.412987122015326	0.842923550595563	0.686313054607306	0.453534096992043	0.64314554753041	0.558026266784599	0.610476661039656
"ERR1624568"	0.621378646466884	0.164885926847832	0.492417441705149	0.230453331160044	0.39084900881462	0.257028248969281	0.4443250248723	0.314454928298998	0.580604760465636	0.372828529781352
"ERR1624569"	0.925481258312614	0.88405953853323	0.883340755676624	0.861700785612421	0.97495383484536	0.622416456436369	0.890410524508649	0.963721184034377	0.903016755812279	0.93838996686538
"ERR1624571"	0.981400876504852	0.973807348544084	0.95793818181579	0.951162445610906	0.976946538863828	0.979428844234129	0.98433501021375	0.969652981199949	0.979000791663366	0.959701256840188
"ERR1624572"	0.771368060603673	0.699541864608103	0.887401255799178	0.836097492076734	0.856173130856682	0.897981555515259	0.642936651028946	0.728839087852483	0.893617758701829	0.947841684248413
"ERR1624573"	0.995305080823439	0.988828299053885	0.992133736978409	0.956721250872972	0.992835515674458	0.990728702186312	0.970605408306555	0.987688286419686	0.985783185711836	0.997307960302733
