"CV_rep1"	"CV_rep2"	"CV_rep3"	"CV_rep4"	"CV_rep5"	"CV_rep6"	"CV_rep7"	"CV_rep8"	"CV_rep9"	"CV_rep10"
"SAMPLE-31"	0.0593488396615874	0.544578940519431	0.0915244693327812	0.093795763056025	0.122149957355371	0.0241954151270848	0.0119126914430051	0.117191810316588	0.149775994569081	0.340987655959339
"SAMPLE-32"	0.999812685970804	0.999670043646926	0.999784473102498	0.999154925204348	0.999889876099939	0.998591722686802	0.999516535715474	0.999910421203466	0.999832122749221	0.999708223637046
"SAMPLE-33"	0.0620195782207705	0.073471458619688	0.106058407924306	0.0494914924042636	0.0186956839066745	0.104608525553518	0.201904176182065	0.125623626835456	0.0805155219058192	0.121336300358097
"SAMPLE-34"	0.0202005514229247	0.067533338621616	0.295764764331415	0.136903455493851	0.0944089284965933	0.104536032255023	0.0440194057154031	0.0408584226733795	0.125050573962579	0.0368674177634963
"SAMPLE-35"	0.894424765859959	0.908441158023469	0.388052461736023	0.678555528650909	0.673742798433158	0.879553495687989	0.611057566142271	0.801621545927186	0.666178326282173	0.733379264312243
"SAMPLE-36"	0.0753424170081727	0.0151898047226698	0.00691345517788374	0.0197316712301716	0.0227268227636076	0.0939313042629173	0.003079456354283	0.0195656621999039	0.0343566677490889	0.0202021580023781
"SAMPLE-37"	0.834678558148626	0.91363077168537	0.935480423285818	0.788817581714975	0.906689815717996	0.215770771009022	0.77164029856684	0.873280340192221	0.966766016230921	0.207370482200826
"SAMPLE-38"	0.0584420377389544	0.018216112138111	0.0574852124425616	0.345210870972017	0.0793859334867334	0.134533323154862	0.0227819166970192	0.0151096969423298	0.295922657379878	0.441549064863556
"SAMPLE-39"	0.979080879836958	0.993079062794705	0.999234058231115	0.999250769152962	0.994668737834342	0.998776974514228	0.999812062288455	0.991392363279007	0.994975626294202	0.999537594019059
"SAMPLE-40"	0.0569694763498277	0.0216953601875305	0.104211195812744	0.0429257753326139	0.0276246716931165	0.0104542007291897	0.0383992111372253	0.0503352458460351	0.0257912647342527	0.0598011005683573
"SAMPLE-41"	0.00091265894305309	0.00204078694239989	0.00394635188049495	0.000697942992518143	0.00135955539176076	0.0016290989984522	0.000694906011877997	0.00112652412549163	0.000965111633722155	0.000449707701968149
"SAMPLE-42"	0.314460603580394	0.427334915451974	0.484117979391269	0.327568126651951	0.0860920551204797	0.472741509207747	0.148439774339941	0.340392466770526	0.27994515504669	0.352923687903123
"SAMPLE-43"	0.0396237824213397	0.0309674499366088	0.106642065717509	0.036527564619916	0.0594763287514436	0.0186221402866044	0.0151658365141499	0.0611223380149492	0.0497811202339113	0.0617032380748199
"SAMPLE-44"	0.99806683838831	0.99582587869566	0.999512178346272	0.99857865727374	0.972179230731127	0.996070311788401	0.998516550266402	0.994474177547076	0.996438934495275	0.998059906609859
"SAMPLE-45"	0.543619605386922	0.781053749718153	0.595893744333947	0.977242122836737	0.667474260116751	0.998308094724679	0.726784984617595	0.414708860676134	0.770458373126416	0.450499241385235
"SAMPLE-46"	0.102559000796222	0.0953493531103309	0.481919759641987	0.173969125163933	0.420193474640934	0.809942044298957	0.36989225719875	0.216668474801553	0.319599835534111	0.248391801478965
"SAMPLE-47"	0.0793775657377265	0.041406424061875	0.0633938783813344	0.558436365129748	0.209624466311311	0.142788439823893	0.123580400810502	0.157194562657379	0.11667559087187	0.00990430681385897
"SAMPLE-48"	0.772659096758336	0.824835973391358	0.506194420882837	0.631817794568129	0.415546071784395	0.458602412106607	0.744388718747616	0.524014485623747	0.672379536251622	0.75119006784862
"SAMPLE-49"	0.167739840728135	0.00562530699135807	0.39384257046808	0.0344819332234424	0.0873185036509085	0.0297822981739959	0.565634037782701	0.292458876984773	0.0959521389643258	0.574766675851729
"SAMPLE-50"	0.954984340836788	0.871070496652748	0.876239775382911	0.768161658612766	0.902389727445327	0.934920882986735	0.888921517645452	0.904920207224785	0.982296892660358	0.969180321025515
"SAMPLE-51"	0.998134311972161	0.9967883397554	0.989850076789587	0.996785960154199	0.984965960145903	0.999439562100462	0.992485646212303	0.99989451810415	0.995653145938846	0.976252216449906
"SAMPLE-52"	0.0574830673577959	0.111486844405175	0.0933192126053591	0.112143534329589	0.016267043750715	0.0556826547474251	0.0306647192854272	0.0249657604977948	0.00858632198618183	0.0620041063821258
"SAMPLE-53"	0.0921245776165782	0.0376418213757004	0.0942561086205377	0.359484831255897	0.0159141517349769	0.395810552238668	0.0976044601727647	0.0279063740788637	0.0802942477871382	0.248848166411468
"SAMPLE-54"	0.0394797855569329	0.0719317222266806	0.0131204879662845	0.0466474064750535	0.0199639892125339	0.0378032664546586	0.00919145323844689	0.00106897320201427	0.00252513474799452	0.0494871743789686
"SAMPLE-55"	9.96102175267652e-05	4.90052788755051e-05	0.000828422663007777	0.0120469109053041	1.72328229618913e-05	2.98308384154853e-05	2.77040179659172e-05	0.000535854090676526	0.000567081224827217	0.00366242800843506
"SAMPLE-56"	0.997709681196923	0.998665456890743	0.999643960904213	0.99965101307843	0.988436465822939	0.989011727566413	0.995633510781311	0.998910673986976	0.998817085064726	0.997315992532331
