"Model_1"	"Model_2"	"Model_3"	"Model_4"	"Model_5"	"Model_6"	"Model_7"	"Model_8"	"Model_9"	"Model_10"	"Model_11"	"Model_12"	"Model_13"	"Model_14"	"Model_15"	"Model_16"	"Model_17"	"Model_18"	"Model_19"	"Model_20"	"Model_21"	"Model_22"	"Model_23"	"Model_24"	"Model_25"	"Model_26"	"Model_27"	"Model_28"	"Model_29"	"Model_30"	"Model_31"	"Model_32"	"Model_33"	"Model_34"	"Model_35"	"Model_36"	"Model_37"	"Model_38"	"Model_39"	"Model_40"	"Model_41"	"Model_42"	"Model_43"	"Model_44"	"Model_45"	"Model_46"	"Model_47"	"Model_48"	"Model_49"	"Model_50"	"Model_51"	"Model_52"	"Model_53"	"Model_54"	"Model_55"	"Model_56"	"Model_57"	"Model_58"	"Model_59"	"Model_60"	"Model_61"	"Model_62"	"Model_63"	"Model_64"	"Model_65"	"Model_66"	"Model_67"	"Model_68"	"Model_69"	"Model_70"	"Model_71"	"Model_72"	"Model_73"	"Model_74"	"Model_75"	"Model_76"	"Model_77"	"Model_78"	"Model_79"	"Model_80"
"SAMPLE-31"	0.42	0.49	0.425	0.453333333333333	0.46	0.47	0.57	0.37	0.436666666666667	0.43	0.445	0.46625	0.48	0.444	0.4875	0.3375	0.426666666666667	0.41	0.4575	0.42	0.465	0.403333333333333	0.403333333333333	0.39	0.44	0.408	0.413333333333333	0.456	0.47	0.47	0.43	0.37	0.416666666666667	0.43	0.408	0.465	0.41	0.447142857142857	0.48	0.398571428571429	0.42	0.373333333333333	0.488571428571429	0.34	0.485	0.442	0.47	0.416	0.46	0.35	0.52	0.5	0.47	0.4525	0.455	0.454	0.49	0.466666666666667	0.43125	0.485	0.55	0.5	0.43	0.492	0.55	0.455	0.443333333333333	0.457142857142857	0.51	0.4875	0.426	0.431666666666667	0.41	0.471	0.47	0.464	0.47	0.393333333333333	0.466666666666667	0.423333333333333
"SAMPLE-32"	0.53	0.488	0.546666666666667	0.513333333333333	0.61	0.44	0.58	0.57	0.555	0.49	0.49	0.54125	0.52	0.516	0.5375	0.475	0.5	0.44	0.5225	0.51	0.5	0.526666666666667	0.455	0.46	0.495	0.498	0.556666666666667	0.535	0.45	0.545	0.56	0.425	0.563333333333333	0.58	0.496	0.51	0.53	0.515714285714286	0.47	0.471428571428571	0.4525	0.463333333333333	0.504285714285714	0.49	0.555	0.524	0.5675	0.534	0.56875	0.51	0.63	0.55	0.48	0.51375	0.485	0.494	0.516666666666667	0.563333333333333	0.56625	0.5225	0.54	0.5825	0.515	0.546	0.585	0.555	0.466666666666667	0.518571428571429	0.47	0.56125	0.548	0.54	0.53	0.556	0.55	0.547	0.55	0.475	0.56	0.55
"SAMPLE-33"	0.44	0.532	0.505	0.516666666666667	0.545	0.54	0.52	0.57	0.496666666666667	0.55	0.475	0.50875	0.56	0.466	0.4525	0.4525	0.476666666666667	0.42	0.48	0.445	0.46	0.496666666666667	0.47	0.43	0.54	0.486	0.496666666666667	0.488	0.465	0.53	0.54	0.4475	0.533333333333333	0.49	0.446	0.485	0.53	0.47	0.47	0.442857142857143	0.435	0.443333333333333	0.487142857142857	0.52	0.53	0.504	0.5075	0.488	0.52	0.51	0.54	0.565	0.59	0.4525	0.575	0.462	0.453333333333333	0.526666666666667	0.53125	0.4775	0.56	0.5125	0.485	0.514	0.545	0.535	0.486666666666667	0.497142857142857	0.533333333333333	0.535	0.512	0.535	0.486666666666667	0.57	0.58	0.573	0.505	0.475	0.54	0.506666666666667
"SAMPLE-34"	0.4	0.524	0.39	0.486666666666667	0.495	0.37	0.44	0.54	0.448333333333333	0.48	0.48	0.5	0.52	0.42	0.4275	0.45	0.466666666666667	0.32	0.41	0.43	0.4425	0.423333333333333	0.463333333333333	0.44	0.47	0.444	0.455555555555556	0.439	0.41	0.53	0.5	0.43	0.463333333333333	0.48	0.374	0.47	0.56	0.432857142857143	0.53	0.405714285714286	0.4175	0.333333333333333	0.444285714285714	0.44	0.435	0.454	0.47	0.458	0.4875	0.39	0.53	0.415	0.57	0.42375	0.51	0.456	0.496666666666667	0.51	0.46625	0.48	0.52	0.4075	0.5	0.462	0.495	0.48	0.45	0.445714285714286	0.453333333333333	0.51875	0.474	0.491666666666667	0.416666666666667	0.497	0.5	0.448	0.47	0.406666666666667	0.503333333333333	0.416666666666667
"SAMPLE-35"	0.57	0.612	0.57	0.65	0.66	0.52	0.58	0.7	0.585	0.57	0.575	0.56375	0.51	0.538	0.5375	0.5675	0.63	0.59	0.5025	0.62	0.5125	0.573333333333333	0.551666666666667	0.48	0.62	0.536	0.561111111111111	0.531	0.475	0.62	0.645	0.5625	0.63	0.59	0.556	0.66	0.61	0.562857142857143	0.54	0.537142857142857	0.5275	0.53	0.54	0.56	0.57	0.556	0.5475	0.488	0.615	0.61	0.58	0.57	0.62	0.575	0.61	0.556	0.53	0.586666666666667	0.67875	0.6	0.59	0.57	0.58	0.612	0.56	0.56	0.596666666666667	0.578571428571429	0.583333333333333	0.59625	0.578	0.63	0.576666666666667	0.602	0.625	0.609	0.615	0.581666666666667	0.6	0.545
"SAMPLE-36"	0.46	0.562	0.508333333333333	0.596666666666667	0.63	0.55	0.46	0.67	0.545	0.42	0.515	0.54	0.47	0.522	0.4575	0.4575	0.573333333333333	0.45	0.405	0.505	0.4875	0.516666666666667	0.531666666666667	0.45	0.595	0.5	0.513333333333333	0.471	0.415	0.55	0.58	0.505	0.6	0.51	0.426	0.565	0.56	0.498571428571429	0.57	0.437142857142857	0.4625	0.443333333333333	0.465714285714286	0.44	0.56	0.486	0.5325	0.478	0.5275	0.48	0.53	0.64	0.52	0.44375	0.63	0.488	0.496666666666667	0.546666666666667	0.57375	0.535	0.68	0.5	0.565	0.584	0.525	0.56	0.576666666666667	0.555714285714286	0.59	0.56875	0.496	0.561666666666667	0.48	0.561	0.55	0.551	0.605	0.483333333333333	0.563333333333333	0.498333333333333
"SAMPLE-37"	0.45	0.476	0.548333333333333	0.49	0.415	0.51	0.47	0.46	0.43	0.47	0.435	0.4475	0.46	0.392	0.445	0.39	0.393333333333333	0.425	0.4525	0.41	0.465	0.456666666666667	0.386666666666667	0.4	0.445	0.432	0.448888888888889	0.492	0.505	0.415	0.445	0.4025	0.383333333333333	0.49	0.37	0.41	0.41	0.464285714285714	0.5	0.401428571428571	0.4075	0.396666666666667	0.477142857142857	0.42	0.45	0.458	0.4325	0.436	0.47	0.52	0.46	0.5	0.51	0.415	0.48	0.456	0.473333333333333	0.46	0.44375	0.4375	0.5	0.49375	0.4	0.438	0.515	0.475	0.413333333333333	0.45	0.426666666666667	0.475	0.424	0.453333333333333	0.41	0.483	0.475	0.457	0.495	0.443333333333333	0.503333333333333	0.446666666666667
"SAMPLE-38"	0.42	0.478	0.47	0.426666666666667	0.37	0.48	0.53	0.45	0.423333333333333	0.4	0.43	0.445	0.48	0.384	0.4825	0.3575	0.38	0.365	0.43	0.415	0.3975	0.443333333333333	0.35	0.35	0.365	0.408	0.427777777777778	0.502	0.405	0.445	0.385	0.385	0.466666666666667	0.47	0.37	0.41	0.46	0.46	0.39	0.38	0.4225	0.356666666666667	0.498571428571429	0.38	0.44	0.484	0.4625	0.43	0.46875	0.49	0.53	0.435	0.45	0.4125	0.455	0.434	0.45	0.473333333333333	0.4325	0.425	0.43	0.47375	0.455	0.428	0.505	0.475	0.423333333333333	0.367142857142857	0.453333333333333	0.4825	0.434	0.438333333333333	0.426666666666667	0.479	0.5	0.419	0.39	0.423333333333333	0.463333333333333	0.433333333333333
"SAMPLE-39"	0.67	0.59	0.62	0.65	0.67	0.49	0.64	0.69	0.578333333333333	0.62	0.62	0.57	0.58	0.562	0.5525	0.6025	0.573333333333333	0.58	0.5125	0.565	0.5075	0.54	0.558333333333333	0.6	0.615	0.574	0.615555555555556	0.559	0.66	0.635	0.715	0.51	0.61	0.63	0.622	0.615	0.57	0.567142857142857	0.56	0.588571428571429	0.55	0.62	0.511428571428571	0.58	0.605	0.602	0.615	0.568	0.59875	0.51	0.59	0.595	0.57	0.57	0.555	0.6	0.583333333333333	0.556666666666667	0.68	0.5825	0.55	0.5925	0.595	0.566	0.585	0.56	0.536666666666667	0.617142857142857	0.526666666666667	0.58625	0.606	0.675	0.583333333333333	0.603	0.68	0.653	0.545	0.55	0.596666666666667	0.626666666666667
"SAMPLE-40"	0.52	0.51	0.48	0.566666666666667	0.515	0.54	0.51	0.56	0.465	0.6	0.485	0.53375	0.46	0.474	0.5075	0.4575	0.443333333333333	0.41	0.485	0.43	0.4425	0.443333333333333	0.445	0.51	0.515	0.502	0.51	0.476	0.485	0.525	0.52	0.41	0.503333333333333	0.54	0.408	0.44	0.49	0.451428571428571	0.49	0.427142857142857	0.415	0.48	0.49	0.55	0.475	0.526	0.4925	0.472	0.5325	0.47	0.47	0.49	0.6	0.45	0.515	0.438	0.523333333333333	0.513333333333333	0.535	0.465	0.55	0.4775	0.495	0.51	0.49	0.515	0.45	0.48	0.52	0.57125	0.508	0.508333333333333	0.41	0.554	0.525	0.554	0.49	0.453333333333333	0.503333333333333	0.461666666666667
"SAMPLE-41"	0.37	0.532	0.36	0.553333333333333	0.545	0.41	0.43	0.53	0.48	0.52	0.41	0.46625	0.44	0.45	0.375	0.38	0.49	0.37	0.38	0.425	0.42	0.376666666666667	0.476666666666667	0.38	0.435	0.4	0.431111111111111	0.371	0.41	0.475	0.525	0.445	0.45	0.44	0.366	0.41	0.47	0.418571428571429	0.39	0.381428571428571	0.435	0.373333333333333	0.401428571428571	0.4	0.45	0.41	0.425	0.43	0.45125	0.38	0.45	0.53	0.46	0.35125	0.515	0.43	0.436666666666667	0.463333333333333	0.44875	0.48	0.54	0.38875	0.495	0.438	0.46	0.415	0.476666666666667	0.462857142857143	0.476666666666667	0.4625	0.41	0.458333333333333	0.39	0.502	0.45	0.464	0.455	0.391666666666667	0.486666666666667	0.38
"SAMPLE-42"	0.4	0.538	0.486666666666667	0.533333333333333	0.46	0.55	0.48	0.53	0.438333333333333	0.5	0.47	0.48125	0.47	0.386	0.4425	0.375	0.46	0.4	0.4275	0.45	0.4625	0.406666666666667	0.438333333333333	0.35	0.45	0.438	0.423333333333333	0.437	0.455	0.515	0.495	0.41	0.496666666666667	0.41	0.396	0.48	0.49	0.45	0.4	0.354285714285714	0.4125	0.31	0.462857142857143	0.35	0.48	0.454	0.455	0.48	0.48125	0.39	0.57	0.455	0.44	0.40625	0.44	0.462	0.456666666666667	0.45	0.46125	0.445	0.45	0.47125	0.415	0.424	0.535	0.505	0.436666666666667	0.444285714285714	0.466666666666667	0.47375	0.436	0.458333333333333	0.436666666666667	0.516	0.525	0.491	0.44	0.411666666666667	0.443333333333333	0.416666666666667
"SAMPLE-43"	0.45	0.478	0.43	0.533333333333333	0.57	0.44	0.46	0.59	0.521666666666667	0.49	0.445	0.52	0.44	0.456	0.465	0.505	0.473333333333333	0.365	0.4075	0.385	0.4625	0.47	0.463333333333333	0.44	0.495	0.48	0.45	0.429	0.375	0.53	0.51	0.435	0.493333333333333	0.48	0.426	0.485	0.54	0.417142857142857	0.48	0.422857142857143	0.4225	0.386666666666667	0.44	0.5	0.44	0.45	0.545	0.456	0.51875	0.46	0.6	0.54	0.44	0.40375	0.575	0.452	0.483333333333333	0.453333333333333	0.49125	0.485	0.55	0.48125	0.485	0.542	0.47	0.515	0.476666666666667	0.52	0.46	0.49	0.466	0.543333333333333	0.426666666666667	0.524	0.515	0.538	0.515	0.425	0.543333333333333	0.446666666666667
"SAMPLE-44"	0.58	0.572	0.613333333333333	0.57	0.465	0.58	0.66	0.4	0.435	0.56	0.48	0.47625	0.54	0.452	0.5025	0.4725	0.433333333333333	0.615	0.525	0.49	0.4675	0.456666666666667	0.441666666666667	0.47	0.43	0.464	0.443333333333333	0.527	0.6	0.435	0.45	0.455	0.493333333333333	0.59	0.486	0.45	0.46	0.488571428571429	0.44	0.507142857142857	0.51	0.5	0.538571428571429	0.46	0.46	0.462	0.525	0.45	0.45375	0.47	0.47	0.49	0.51	0.515	0.51	0.486	0.52	0.493333333333333	0.5075	0.46	0.49	0.51625	0.505	0.456	0.585	0.475	0.43	0.451428571428571	0.443333333333333	0.49875	0.478	0.458333333333333	0.49	0.456	0.55	0.474	0.52	0.488333333333333	0.493333333333333	0.501666666666667
"SAMPLE-45"	0.52	0.558	0.518333333333333	0.5	0.4	0.6	0.57	0.42	0.471666666666667	0.52	0.46	0.4875	0.53	0.47	0.46	0.3825	0.4	0.445	0.4825	0.45	0.46	0.446666666666667	0.426666666666667	0.44	0.415	0.446	0.392222222222222	0.473	0.495	0.355	0.34	0.45	0.443333333333333	0.51	0.41	0.49	0.38	0.437142857142857	0.49	0.45	0.5075	0.366666666666667	0.521428571428571	0.38	0.435	0.428	0.4425	0.442	0.42875	0.39	0.5	0.495	0.54	0.46875	0.48	0.486	0.49	0.533333333333333	0.37125	0.4775	0.5	0.41875	0.515	0.436	0.5	0.41	0.48	0.41	0.45	0.47375	0.47	0.428333333333333	0.423333333333333	0.442	0.49	0.404	0.49	0.431666666666667	0.453333333333333	0.411666666666667
"SAMPLE-46"	0.37	0.49	0.473333333333333	0.44	0.34	0.51	0.53	0.36	0.388333333333333	0.4	0.415	0.45125	0.45	0.362	0.4175	0.33	0.373333333333333	0.38	0.47	0.4	0.42	0.453333333333333	0.33	0.4	0.38	0.418	0.354444444444444	0.449	0.425	0.36	0.345	0.375	0.393333333333333	0.5	0.348	0.41	0.42	0.421428571428571	0.43	0.384285714285714	0.435	0.296666666666667	0.47	0.37	0.44	0.422	0.4125	0.384	0.4175	0.36	0.43	0.37	0.43	0.41125	0.395	0.426	0.44	0.463333333333333	0.365	0.385	0.44	0.43625	0.43	0.376	0.48	0.405	0.346666666666667	0.36	0.423333333333333	0.44375	0.412	0.415	0.346666666666667	0.399	0.47	0.367	0.45	0.36	0.446666666666667	0.368333333333333
"SAMPLE-47"	0.43	0.512	0.481666666666667	0.56	0.595	0.64	0.6	0.61	0.588333333333333	0.6	0.485	0.5375	0.46	0.496	0.4575	0.4975	0.566666666666667	0.56	0.4375	0.485	0.5175	0.533333333333333	0.49	0.46	0.57	0.478	0.556666666666667	0.476	0.535	0.55	0.54	0.505	0.593333333333333	0.58	0.482	0.56	0.55	0.53	0.48	0.518571428571429	0.46	0.53	0.477142857142857	0.55	0.48	0.574	0.53	0.484	0.5475	0.57	0.49	0.55	0.58	0.54875	0.53	0.502	0.51	0.536666666666667	0.6075	0.515	0.57	0.52	0.545	0.542	0.535	0.525	0.566666666666667	0.59	0.593333333333333	0.56	0.574	0.596666666666667	0.533333333333333	0.517	0.555	0.581	0.57	0.573333333333333	0.583333333333333	0.571666666666667
"SAMPLE-48"	0.59	0.562	0.621666666666667	0.6	0.525	0.65	0.69	0.6	0.51	0.66	0.545	0.51625	0.57	0.49	0.49	0.52	0.523333333333333	0.62	0.4925	0.5	0.48	0.49	0.465	0.51	0.56	0.52	0.527777777777778	0.513	0.635	0.525	0.54	0.46	0.543333333333333	0.57	0.556	0.535	0.53	0.53	0.36	0.511428571428571	0.465	0.536666666666667	0.505714285714286	0.49	0.47	0.556	0.58	0.482	0.56	0.53	0.52	0.525	0.49	0.595	0.475	0.53	0.486666666666667	0.5	0.5825	0.495	0.49	0.5775	0.52	0.496	0.605	0.565	0.513333333333333	0.525714285714286	0.503333333333333	0.5275	0.574	0.58	0.523333333333333	0.593	0.585	0.589	0.55	0.556666666666667	0.526666666666667	0.551666666666667
"SAMPLE-49"	0.42	0.498	0.436666666666667	0.46	0.405	0.4	0.51	0.47	0.37	0.47	0.405	0.4275	0.34	0.37	0.4	0.3275	0.396666666666667	0.365	0.3725	0.325	0.3675	0.436666666666667	0.361666666666667	0.32	0.395	0.374	0.373333333333333	0.402	0.39	0.39	0.395	0.355	0.416666666666667	0.45	0.316	0.375	0.45	0.375714285714286	0.51	0.372857142857143	0.3675	0.323333333333333	0.42	0.34	0.435	0.406	0.3675	0.384	0.41875	0.32	0.39	0.425	0.54	0.34625	0.435	0.382	0.45	0.48	0.39375	0.43	0.47	0.3475	0.435	0.39	0.44	0.395	0.396666666666667	0.368571428571429	0.426666666666667	0.4625	0.398	0.365	0.35	0.449	0.415	0.405	0.42	0.373333333333333	0.416666666666667	0.356666666666667
"SAMPLE-50"	0.44	0.472	0.455	0.43	0.465	0.43	0.41	0.54	0.428333333333333	0.56	0.485	0.44375	0.37	0.404	0.4275	0.3425	0.473333333333333	0.375	0.4	0.425	0.35	0.466666666666667	0.421666666666667	0.37	0.45	0.448	0.445555555555556	0.402	0.405	0.475	0.425	0.3675	0.496666666666667	0.5	0.386	0.415	0.47	0.39	0.48	0.302857142857143	0.3575	0.406666666666667	0.408571428571429	0.42	0.425	0.444	0.4675	0.446	0.45625	0.36	0.51	0.445	0.55	0.3325	0.425	0.394	0.456666666666667	0.486666666666667	0.44875	0.4825	0.46	0.3875	0.455	0.448	0.475	0.43	0.406666666666667	0.431428571428571	0.42	0.47125	0.476	0.45	0.373333333333333	0.515	0.505	0.456	0.415	0.431666666666667	0.453333333333333	0.398333333333333
"SAMPLE-51"	0.77	0.692	0.653333333333333	0.66	0.635	0.75	0.68	0.65	0.625	0.67	0.565	0.585	0.63	0.642	0.5975	0.5875	0.613333333333333	0.63	0.63	0.59	0.625	0.566666666666667	0.6	0.61	0.535	0.56	0.586666666666667	0.602	0.69	0.555	0.61	0.575	0.626666666666667	0.59	0.636	0.645	0.63	0.63	0.61	0.59	0.6125	0.616666666666667	0.644285714285714	0.6	0.57	0.582	0.635	0.578	0.62375	0.62	0.64	0.645	0.7	0.64125	0.585	0.578	0.58	0.636666666666667	0.63875	0.69	0.61	0.615	0.595	0.62	0.595	0.605	0.723333333333333	0.625714285714286	0.643333333333333	0.61125	0.656	0.651666666666667	0.59	0.642	0.66	0.627	0.61	0.596666666666667	0.56	0.608333333333333
"SAMPLE-52"	0.5	0.528	0.475	0.563333333333333	0.555	0.55	0.55	0.57	0.47	0.52	0.48	0.49625	0.43	0.464	0.4725	0.4075	0.51	0.445	0.375	0.435	0.4325	0.46	0.466666666666667	0.41	0.535	0.438	0.492222222222222	0.471	0.465	0.53	0.475	0.4575	0.476666666666667	0.58	0.424	0.465	0.52	0.458571428571429	0.49	0.422857142857143	0.4375	0.446666666666667	0.471428571428571	0.49	0.495	0.48	0.45	0.482	0.5125	0.47	0.53	0.49	0.58	0.41	0.5	0.464	0.46	0.503333333333333	0.50125	0.4875	0.53	0.45375	0.545	0.48	0.495	0.515	0.49	0.487142857142857	0.533333333333333	0.51375	0.494	0.491666666666667	0.416666666666667	0.548	0.46	0.539	0.55	0.471666666666667	0.496666666666667	0.476666666666667
"SAMPLE-53"	0.4	0.488	0.396666666666667	0.406666666666667	0.365	0.39	0.41	0.48	0.405	0.4	0.38	0.46125	0.36	0.35	0.4375	0.3625	0.436666666666667	0.365	0.375	0.41	0.3825	0.476666666666667	0.388333333333333	0.43	0.4	0.364	0.41	0.427	0.405	0.39	0.42	0.3825	0.416666666666667	0.46	0.344	0.385	0.4	0.408571428571429	0.4	0.365714285714286	0.325	0.343333333333333	0.407142857142857	0.35	0.435	0.43	0.3825	0.388	0.45375	0.33	0.5	0.375	0.46	0.38625	0.41	0.426	0.463333333333333	0.43	0.4525	0.41	0.44	0.4025	0.41	0.402	0.43	0.365	0.383333333333333	0.361428571428571	0.42	0.45	0.398	0.393333333333333	0.383333333333333	0.476	0.47	0.374	0.33	0.353333333333333	0.496666666666667	0.393333333333333
"SAMPLE-54"	0.38	0.412	0.326666666666667	0.313333333333333	0.355	0.44	0.36	0.47	0.455	0.48	0.385	0.43875	0.3	0.43	0.4025	0.305	0.4	0.3	0.4	0.445	0.395	0.476666666666667	0.416666666666667	0.37	0.45	0.324	0.393333333333333	0.423	0.285	0.41	0.385	0.385	0.423333333333333	0.39	0.324	0.345	0.44	0.378571428571429	0.4	0.367142857142857	0.3825	0.353333333333333	0.417142857142857	0.38	0.495	0.416	0.41	0.394	0.38875	0.36	0.47	0.43	0.51	0.40625	0.405	0.384	0.433333333333333	0.473333333333333	0.41	0.4625	0.42	0.38625	0.415	0.476	0.445	0.455	0.4	0.417142857142857	0.38	0.4725	0.394	0.383333333333333	0.43	0.421	0.385	0.347	0.39	0.361666666666667	0.466666666666667	0.376666666666667
"SAMPLE-55"	0.39	0.456	0.458333333333333	0.48	0.395	0.54	0.51	0.48	0.396666666666667	0.46	0.38	0.40625	0.46	0.424	0.3775	0.3125	0.34	0.395	0.415	0.36	0.3775	0.41	0.381666666666667	0.49	0.4	0.416	0.394444444444444	0.404	0.44	0.395	0.415	0.37	0.413333333333333	0.42	0.342	0.445	0.54	0.394285714285714	0.43	0.36	0.3775	0.316666666666667	0.43	0.31	0.425	0.404	0.43	0.392	0.42625	0.36	0.43	0.395	0.45	0.3775	0.42	0.432	0.39	0.433333333333333	0.40375	0.4075	0.48	0.4025	0.415	0.364	0.49	0.48	0.413333333333333	0.377142857142857	0.366666666666667	0.4275	0.382	0.401666666666667	0.353333333333333	0.462	0.48	0.394	0.485	0.365	0.423333333333333	0.393333333333333
"SAMPLE-56"	0.66	0.686	0.688333333333333	0.77	0.765	0.69	0.66	0.72	0.653333333333333	0.63	0.62	0.60375	0.68	0.66	0.5575	0.6175	0.626666666666667	0.705	0.585	0.58	0.62	0.596666666666667	0.631666666666667	0.66	0.625	0.634	0.653333333333333	0.602	0.655	0.66	0.74	0.6425	0.676666666666667	0.64	0.668	0.74	0.65	0.662857142857143	0.57	0.688571428571429	0.6	0.69	0.594285714285714	0.57	0.675	0.59	0.6475	0.582	0.64625	0.69	0.66	0.65	0.67	0.67	0.6	0.648	0.633333333333333	0.656666666666667	0.73625	0.6525	0.6	0.69375	0.6	0.64	0.675	0.655	0.676666666666667	0.724285714285714	0.656666666666667	0.63125	0.66	0.698333333333333	0.64	0.643	0.73	0.687	0.665	0.68	0.66	0.661666666666667
"SAMPLE-57"	0.59	0.548	0.508333333333333	0.453333333333333	0.485	0.58	0.61	0.46	0.591666666666667	0.58	0.49	0.5325	0.49	0.504	0.5225	0.505	0.45	0.54	0.49	0.48	0.5025	0.523333333333333	0.515	0.55	0.505	0.466	0.517777777777778	0.574	0.48	0.53	0.55	0.47	0.533333333333333	0.55	0.476	0.51	0.54	0.481428571428571	0.47	0.481428571428571	0.5125	0.483333333333333	0.571428571428571	0.6	0.54	0.524	0.5025	0.52	0.485	0.54	0.52	0.565	0.53	0.55	0.48	0.512	0.57	0.573333333333333	0.515	0.5275	0.62	0.52875	0.495	0.554	0.535	0.615	0.523333333333333	0.554285714285714	0.563333333333333	0.54375	0.586	0.52	0.536666666666667	0.522	0.485	0.554	0.5	0.486666666666667	0.58	0.583333333333333
"SAMPLE-58"	0.58	0.624	0.685	0.6	0.56	0.59	0.77	0.6	0.64	0.61	0.555	0.59375	0.64	0.57	0.6425	0.66	0.53	0.675	0.605	0.585	0.575	0.6	0.568333333333333	0.65	0.56	0.574	0.62	0.656	0.63	0.57	0.59	0.565	0.603333333333333	0.64	0.654	0.59	0.6	0.607142857142857	0.56	0.614285714285714	0.595	0.603333333333333	0.632857142857143	0.6	0.645	0.606	0.665	0.59	0.60125	0.69	0.6	0.605	0.52	0.67625	0.535	0.614	0.626666666666667	0.596666666666667	0.59	0.5775	0.6	0.69375	0.485	0.644	0.64	0.665	0.563333333333333	0.575714285714286	0.566666666666667	0.58625	0.67	0.646666666666667	0.67	0.559	0.65	0.617	0.55	0.62	0.6	0.678333333333333
"SAMPLE-59"	0.33	0.434	0.475	0.413333333333333	0.295	0.36	0.51	0.41	0.346666666666667	0.42	0.38	0.39875	0.41	0.34	0.3575	0.29	0.333333333333333	0.31	0.3725	0.38	0.3775	0.446666666666667	0.338333333333333	0.37	0.36	0.366	0.337777777777778	0.386	0.39	0.345	0.32	0.3575	0.31	0.38	0.26	0.345	0.39	0.332857142857143	0.46	0.295714285714286	0.3525	0.21	0.4	0.32	0.37	0.364	0.375	0.406	0.365	0.33	0.35	0.32	0.4	0.31	0.45	0.388	0.366666666666667	0.403333333333333	0.30625	0.3925	0.39	0.355	0.355	0.376	0.455	0.405	0.336666666666667	0.332857142857143	0.326666666666667	0.41125	0.378	0.37	0.313333333333333	0.409	0.41	0.368	0.36	0.323333333333333	0.43	0.32
"SAMPLE-60"	0.38	0.476	0.365	0.39	0.48	0.43	0.4	0.51	0.466666666666667	0.44	0.4	0.4475	0.34	0.41	0.375	0.275	0.38	0.29	0.3825	0.365	0.4425	0.406666666666667	0.421666666666667	0.42	0.415	0.352	0.357777777777778	0.37	0.385	0.425	0.365	0.3725	0.426666666666667	0.37	0.316	0.37	0.47	0.362857142857143	0.37	0.307142857142857	0.33	0.273333333333333	0.408571428571429	0.32	0.42	0.38	0.435	0.428	0.40125	0.42	0.41	0.5	0.47	0.3275	0.415	0.392	0.436666666666667	0.423333333333333	0.33875	0.5025	0.51	0.34125	0.44	0.428	0.42	0.45	0.46	0.441428571428571	0.44	0.465	0.426	0.418333333333333	0.38	0.464	0.44	0.428	0.425	0.341666666666667	0.403333333333333	0.385
"SAMPLE-61"	0.44	0.518	0.476666666666667	0.5	0.555	0.47	0.55	0.49	0.448333333333333	0.53	0.435	0.4775	0.52	0.44	0.4175	0.415	0.496666666666667	0.445	0.425	0.465	0.4325	0.5	0.475	0.46	0.47	0.45	0.467777777777778	0.449	0.46	0.485	0.495	0.4325	0.496666666666667	0.56	0.464	0.51	0.48	0.482857142857143	0.38	0.434285714285714	0.4325	0.426666666666667	0.454285714285714	0.39	0.45	0.48	0.4575	0.472	0.5175	0.42	0.45	0.475	0.48	0.41375	0.46	0.46	0.483333333333333	0.533333333333333	0.515	0.5075	0.52	0.45875	0.455	0.468	0.52	0.525	0.48	0.461428571428571	0.483333333333333	0.50875	0.508	0.511666666666667	0.45	0.514	0.575	0.504	0.475	0.463333333333333	0.526666666666667	0.435
