"Model_1"	"Model_2"	"Model_3"	"Model_4"	"Model_5"	"Model_6"	"Model_7"	"Model_8"	"Model_9"	"Model_10"	"Model_11"	"Model_12"	"Model_13"	"Model_14"	"Model_15"	"Model_16"	"Model_17"	"Model_18"	"Model_19"	"Model_20"	"Model_21"	"Model_22"	"Model_23"	"Model_24"	"Model_25"	"Model_26"	"Model_27"	"Model_28"	"Model_29"	"Model_30"	"Model_31"	"Model_32"	"Model_33"	"Model_34"	"Model_35"	"Model_36"	"Model_37"	"Model_38"	"Model_39"	"Model_40"	"Model_41"	"Model_42"	"Model_43"	"Model_44"	"Model_45"	"Model_46"	"Model_47"	"Model_48"	"Model_49"	"Model_50"	"Model_51"	"Model_52"	"Model_53"	"Model_54"	"Model_55"	"Model_56"	"Model_57"	"Model_58"	"Model_59"	"Model_60"	"Model_61"	"Model_62"	"Model_63"	"Model_64"	"Model_65"	"Model_66"	"Model_67"	"Model_68"	"Model_69"	"Model_70"	"Model_71"	"Model_72"	"Model_73"	"Model_74"	"Model_75"	"Model_76"	"Model_77"	"Model_78"	"Model_79"	"Model_80"
"SRR5865112"	0.72	0.732	0.731666666666667	0.74	0.745	0.68	0.68	0.67	0.726666666666667	0.69	0.665	0.6125	0.67	0.702	0.65	0.665	0.72	0.74	0.6825	0.68	0.6275	0.6	0.71	0.66	0.6	0.706	0.666666666666667	0.65	0.65	0.725	0.73	0.6875	0.696666666666667	0.6	0.7	0.77	0.66	0.685714285714286	0.65	0.755714285714286	0.71	0.72	0.68	0.59	0.61	0.626	0.6525	0.674	0.61625	0.75	0.66	0.665	0.65	0.73125	0.675	0.726	0.643333333333333	0.646666666666667	0.755	0.6775	0.68	0.7125	0.695	0.648	0.675	0.71	0.723333333333333	0.718571428571429	0.666666666666667	0.66875	0.752	0.733333333333333	0.68	0.661	0.715	0.663	0.75	0.723333333333333	0.72	0.698333333333333
"SRR5865114"	0.6	0.6	0.598333333333333	0.666666666666667	0.64	0.59	0.59	0.63	0.686666666666667	0.58	0.535	0.585	0.61	0.638	0.59	0.555	0.586666666666667	0.565	0.625	0.61	0.6075	0.57	0.616666666666667	0.62	0.6	0.584	0.608888888888889	0.589	0.58	0.575	0.655	0.6	0.653333333333333	0.55	0.576	0.61	0.68	0.638571428571429	0.54	0.642857142857143	0.6775	0.606666666666667	0.584285714285714	0.55	0.63	0.56	0.6175	0.598	0.5675	0.63	0.59	0.66	0.49	0.65	0.595	0.63	0.58	0.546666666666667	0.62875	0.6275	0.62	0.65125	0.62	0.61	0.61	0.665	0.626666666666667	0.681428571428571	0.593333333333333	0.6225	0.668	0.62	0.646666666666667	0.572	0.595	0.574	0.66	0.683333333333333	0.593333333333333	0.658333333333333
"SRR5865115"	0.62	0.644	0.625	0.773333333333333	0.745	0.64	0.71	0.7	0.655	0.65	0.68	0.62625	0.7	0.684	0.575	0.665	0.696666666666667	0.61	0.5825	0.625	0.6525	0.546666666666667	0.633333333333333	0.61	0.59	0.608	0.598888888888889	0.587	0.6	0.71	0.725	0.6275	0.683333333333333	0.59	0.65	0.75	0.68	0.624285714285714	0.64	0.675714285714286	0.605	0.653333333333333	0.6	0.59	0.645	0.538	0.6175	0.618	0.6275	0.66	0.61	0.64	0.64	0.625	0.65	0.654	0.65	0.603333333333333	0.7225	0.675	0.7	0.65875	0.655	0.628	0.58	0.675	0.683333333333333	0.684285714285714	0.606666666666667	0.62875	0.628	0.68	0.59	0.623	0.725	0.663	0.695	0.621666666666667	0.65	0.635
"SRR5865116"	0.8	0.734	0.676666666666667	0.813333333333333	0.78	0.7	0.62	0.79	0.623333333333333	0.72	0.65	0.63625	0.57	0.62	0.615	0.6625	0.72	0.66	0.6075	0.685	0.6	0.58	0.665	0.64	0.655	0.584	0.637777777777778	0.614	0.685	0.705	0.7	0.6225	0.72	0.61	0.686	0.685	0.61	0.671428571428571	0.6	0.642857142857143	0.6825	0.716666666666667	0.65	0.68	0.645	0.626	0.6575	0.62	0.66	0.71	0.71	0.695	0.66	0.66625	0.7	0.706	0.7	0.623333333333333	0.7675	0.6525	0.57	0.65625	0.685	0.64	0.705	0.61	0.693333333333333	0.661428571428571	0.676666666666667	0.66875	0.686	0.676666666666667	0.633333333333333	0.691	0.715	0.681	0.705	0.633333333333333	0.7	0.683333333333333
"SRR5865120"	0.58	0.62	0.628333333333333	0.613333333333333	0.64	0.63	0.59	0.49	0.645	0.64	0.575	0.5425	0.55	0.628	0.6	0.525	0.58	0.59	0.6075	0.545	0.6025	0.5	0.55	0.65	0.525	0.578	0.558888888888889	0.59	0.585	0.58	0.6	0.58	0.643333333333333	0.58	0.606	0.605	0.58	0.585714285714286	0.55	0.627142857142857	0.6525	0.636666666666667	0.588571428571429	0.54	0.53	0.57	0.6125	0.562	0.53125	0.59	0.54	0.61	0.61	0.62	0.56	0.596	0.576666666666667	0.58	0.6425	0.6225	0.6	0.6475	0.54	0.604	0.51	0.63	0.663333333333333	0.62	0.603333333333333	0.57625	0.614	0.605	0.593333333333333	0.538	0.545	0.601	0.66	0.633333333333333	0.523333333333333	0.618333333333333
"SRR5865121"	0.61	0.684	0.6	0.776666666666667	0.735	0.51	0.62	0.67	0.591666666666667	0.6	0.57	0.545	0.54	0.618	0.5325	0.5725	0.663333333333333	0.58	0.5475	0.57	0.5475	0.526666666666667	0.581666666666667	0.53	0.605	0.54	0.576666666666667	0.57	0.55	0.69	0.75	0.6075	0.683333333333333	0.52	0.564	0.69	0.57	0.594285714285714	0.53	0.67	0.7	0.606666666666667	0.595714285714286	0.55	0.635	0.552	0.5375	0.566	0.59625	0.62	0.59	0.6	0.53	0.63125	0.615	0.61	0.57	0.576666666666667	0.72125	0.6	0.62	0.59375	0.59	0.6	0.585	0.63	0.63	0.644285714285714	0.553333333333333	0.59875	0.6	0.625	0.596666666666667	0.591	0.605	0.621	0.705	0.595	0.63	0.603333333333333
"SRR5865122"	0.79	0.712	0.683333333333333	0.793333333333333	0.74	0.67	0.69	0.72	0.683333333333333	0.7	0.665	0.64125	0.65	0.684	0.5775	0.7225	0.726666666666667	0.77	0.6075	0.67	0.65	0.576666666666667	0.686666666666667	0.65	0.615	0.606	0.674444444444444	0.593	0.68	0.715	0.715	0.655	0.69	0.64	0.698	0.745	0.66	0.66	0.53	0.704285714285714	0.6875	0.716666666666667	0.651428571428571	0.61	0.69	0.64	0.6125	0.594	0.62625	0.75	0.62	0.62	0.68	0.685	0.65	0.682	0.576666666666667	0.636666666666667	0.7725	0.7	0.61	0.67375	0.65	0.676	0.6	0.63	0.703333333333333	0.725714285714286	0.656666666666667	0.66375	0.712	0.715	0.703333333333333	0.647	0.69	0.705	0.745	0.681666666666667	0.653333333333333	0.688333333333333
"SRR5865123"	0.78	0.692	0.728333333333333	0.876666666666667	0.82	0.7	0.73	0.69	0.738333333333333	0.66	0.725	0.66625	0.73	0.756	0.65	0.76	0.74	0.765	0.6875	0.645	0.7175	0.636666666666667	0.718333333333333	0.71	0.71	0.682	0.697777777777778	0.661	0.73	0.71	0.8	0.72	0.753333333333333	0.7	0.766	0.805	0.68	0.725714285714286	0.71	0.8	0.77	0.823333333333333	0.704285714285714	0.67	0.74	0.664	0.6475	0.71	0.6775	0.78	0.63	0.715	0.7	0.775	0.795	0.754	0.676666666666667	0.676666666666667	0.80625	0.745	0.67	0.76375	0.725	0.7	0.625	0.74	0.76	0.757142857142857	0.71	0.73625	0.732	0.773333333333333	0.723333333333333	0.66	0.73	0.75	0.795	0.751666666666667	0.706666666666667	0.745
"SRR5865124"	0.75	0.66	0.676666666666667	0.75	0.76	0.69	0.66	0.66	0.716666666666667	0.61	0.6	0.59125	0.72	0.684	0.6325	0.6875	0.6	0.675	0.6375	0.595	0.5825	0.58	0.648333333333333	0.62	0.64	0.596	0.614444444444444	0.641	0.68	0.61	0.63	0.6625	0.65	0.67	0.692	0.69	0.58	0.645714285714286	0.67	0.672857142857143	0.665	0.656666666666667	0.621428571428571	0.71	0.6	0.592	0.62	0.626	0.55625	0.73	0.7	0.655	0.69	0.66625	0.7	0.68	0.603333333333333	0.6	0.6475	0.69	0.65	0.675	0.64	0.634	0.615	0.585	0.73	0.697142857142857	0.693333333333333	0.62625	0.698	0.656666666666667	0.693333333333333	0.613	0.6	0.618	0.645	0.736666666666667	0.613333333333333	0.701666666666667
"SRR5865125"	0.67	0.718	0.72	0.756666666666667	0.745	0.67	0.74	0.74	0.763333333333333	0.71	0.72	0.68125	0.71	0.736	0.7075	0.77	0.706666666666667	0.72	0.7075	0.645	0.6925	0.67	0.685	0.73	0.74	0.658	0.707777777777778	0.723	0.725	0.69	0.755	0.695	0.75	0.76	0.754	0.785	0.7	0.71	0.67	0.758571428571429	0.7725	0.76	0.722857142857143	0.68	0.68	0.672	0.695	0.668	0.655	0.78	0.66	0.685	0.79	0.765	0.67	0.72	0.703333333333333	0.7	0.7875	0.74	0.79	0.77625	0.725	0.728	0.675	0.675	0.77	0.747142857142857	0.71	0.68875	0.75	0.728333333333333	0.733333333333333	0.669	0.675	0.7	0.715	0.76	0.696666666666667	0.78
