bugName	pval	p3M	p1Y	s3M	s1Y	Adjustedpval	Adjustedp3M	Adjustedp1Y
Frankiaceae	0.266928939761556	0.50341871793689	0.108937272021261	0.056377073409082	0.162769001058374	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Holosporales Order	0.272303519887298	0.570114384634106	0.240361497825696	-0.0442994556973069	0.108286476907511	0.999814542879428	0.996984005012762	0.984944015394336
Unclassified Pseudomonadales Order	0.273849834779974	0.113156760490441	0.586901541909532	-0.215219894063353	-0.0832822503232818	0.999814542879428	0.990805303278817	0.984944015394336
Fusobacteriaceae	0.27596815105835	0.277318639231894	0.129012372659678	0.149529043430495	0.238375155501892	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Campylobacterales Order	0.281205222480028	0.252570817857058	0.561776797967073	-0.0976701372499602	0.0568429079348246	0.999814542879428	0.990805303278817	0.984944015394336
Desulfurobacteriaceae	0.281527780114063	0.508043235909613	0.116357125189034	-0.050663953877127	-0.144436496730001	0.999814542879428	0.990805303278817	0.981192919187751
Chloroflexaceae	0.285770424090762	0.808737091977891	0.180477905703306	-0.0246702407534308	0.163124264373444	0.999814542879428	0.996984005012762	0.981192919187751
Desulfomicrobiaceae	0.287671193549423	0.818020876916793	0.131508338286019	0.0184513381104079	0.145794417299232	0.999814542879428	0.996984005012762	0.981192919187751
Hahellaceae	0.290822792934789	0.122268664732973	0.612392201288849	-0.131411981153136	-0.0486990892525122	0.999814542879428	0.990805303278817	0.984944015394336
Thioalkalibacteraceae	0.297691972559174	0.139394069537769	0.320897549452881	0.164058853993594	0.12639951760845	0.999814542879428	0.990805303278817	0.984944015394336
Marinifilaceae	0.297812929004945	0.22854236365835	0.168634871834607	-0.172380083567517	-0.229284781886481	0.999814542879428	0.990805303278817	0.981192919187751
Vallitaleaceae	0.297972331919455	0.213771832202857	0.719513456053678	-0.0988484508268437	0.0323212775568584	0.999814542879428	0.990805303278817	0.984944015394336
Legionellaceae	0.300599922941679	0.24460703983738	0.163707468682957	-0.110486188854203	-0.154716336842161	0.999814542879428	0.990805303278817	0.981192919187751
Sutterellaceae	0.300656103757009	0.239889670256229	0.637294483384678	-0.220817770720341	0.101348988139141	0.999814542879428	0.990805303278817	0.984944015394336
Dermocarpellaceae	0.307443229849466	0.209947179898514	0.192947115167484	-0.149765890052909	-0.180951602816085	0.999814542879428	0.990805303278817	0.981192919187751
Natranaerobiaceae	0.309699131716603	0.137975561615131	0.383963089573432	-0.151248616502929	-0.101385180303326	0.999814542879428	0.990805303278817	0.984944015394336
Flavobacteriaceae	0.310031252524475	0.226470662199548	0.18254670288941	-0.138502880855565	-0.177514174769426	0.999814542879428	0.990805303278817	0.981192919187751
Glycomycetaceae	0.310242956539643	0.136439923652973	0.404929576928584	0.145625349254119	0.0931170877755817	0.999814542879428	0.990805303278817	0.984944015394336
Unclassified Fusobacteriales Order	0.311692589264536	0.636018985334412	0.133816078609572	0.0503768136283197	0.190763294533654	0.999814542879428	0.996984005012762	0.981192919187751
Unclassified Ignavibacteriales Order	0.312386433148357	0.146825884003547	0.333070812275131	0.232520500994164	0.177510193345307	0.999814542879428	0.990805303278817	0.984944015394336
Limnochordaceae	0.318686476377028	0.338530091525068	0.150465869619183	0.0899211178460827	0.160283903167623	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Bacteroidia Class	0.31899318066022	0.162628362782767	0.288381073252214	-0.205420732488148	-0.179400762503153	0.999814542879428	0.990805303278817	0.984944015394336
Clostridiales Family XVII. Incertae Sedis	0.322099910645917	0.18800935956336	0.240315265989253	0.126654442297063	0.131151103666147	0.999814542879428	0.990805303278817	0.984944015394336
Coprothermobacteraceae	0.322393279068816	0.145178580240222	0.390545594265521	-0.178236181732719	-0.12010999722158	0.999814542879428	0.990805303278817	0.984944015394336
Scytonemataceae	0.325716824689354	0.205972564819377	0.218022718950154	-0.164934640489134	-0.185245961986567	0.999814542879428	0.990805303278817	0.981192919187751
Syntrophobacteraceae	0.32625652030731	0.836937477686613	0.153282219189022	0.0134415379368456	0.112401090353454	0.999814542879428	0.996984005012762	0.981192919187751
Holosporaceae	0.326709297596622	0.143017940840912	0.43757697967841	-0.152677725557996	-0.0912665852293362	0.999814542879428	0.990805303278817	0.984944015394336
Mycoplasmataceae	0.330481305701545	0.148415967023173	0.734295012766689	-0.1256572952261	-0.0333453066013338	0.999814542879428	0.990805303278817	0.984944015394336
Sphingobacteriaceae	0.330655799118777	0.2419087158256	0.194097206574866	-0.141078458784105	-0.182173573172748	0.999814542879428	0.990805303278817	0.981192919187751
Muribaculaceae	0.33179296779563	0.233851405873023	0.200668417859184	-0.166810535432282	-0.208134204111216	0.999814542879428	0.990805303278817	0.981192919187751
Archaeoglobaceae	0.334261946734944	0.38681325054688	0.152993796882199	-0.099569101296178	-0.194871032504221	0.999814542879428	0.990805303278817	0.981192919187751
Acidilobaceae	0.334596673317695	0.17674898383868	0.287408459875235	-0.175397079123237	-0.159739174332875	0.999814542879428	0.990805303278817	0.984944015394336
Salinivirgaceae	0.335673975865595	0.274307845099947	0.181555724532382	-0.144067532237354	-0.205725357880161	0.999814542879428	0.990805303278817	0.981192919187751
Rikenellaceae	0.336801708531356	0.162475250573964	0.334264806092167	0.195552821004377	0.153246379726941	0.999814542879428	0.990805303278817	0.984944015394336
Sporomusaceae	0.337771154146798	0.147249190543034	0.496424088417506	-0.0988893307064011	-0.0531225169400724	0.999814542879428	0.990805303278817	0.984944015394336
Unclassified Silvanigrellales Order	0.340146468991176	0.240498651775358	0.204666453144086	-0.167655208701806	-0.210050497159882	0.999814542879428	0.990805303278817	0.981192919187751
Yersiniaceae	0.340408019086034	0.327947465908462	0.167202361427434	0.0739925353507815	0.122421398081109	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Bacteroidetes Phylum	0.340727580924691	0.165329201023625	0.322491527414803	-0.184790092771469	-0.146122661515292	0.999814542879428	0.990805303278817	0.984944015394336
Unclassified Candidatus Saccharibacteria Phylum	0.344087156033011	0.152774825937186	0.447809545327067	0.172948885842258	0.103806961997561	0.999814542879428	0.990805303278817	0.984944015394336
Thermomicrobiaceae	0.344853117744047	0.440964639877855	0.154125694806614	0.0776276178169964	0.170451124394758	0.999814542879428	0.990805303278817	0.981192919187751
Unclassified Tissierellales Order	0.346538735991296	0.160451829252273	0.775987272352096	-0.248677371579798	-0.0567498992684714	0.999814542879428	0.990805303278817	0.984944015394336
