SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Gracilibacteria	Candidatus Korarchaeota	Candidatus Micrarchaeota	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
ERR1305902	2.734086018422868	4.749749302672773	2.485777148099839	1.9468180908147037	6.727148099364588	1.921311255738051	1.2509568829874567	1.326057615363384	1.6047807293840273	1.4544784210369415	2.378964339455067	0.0	2.391007010200569	2.1732846591098838	2.7581156769739317	3.346099118435808	1.3998736832547176	0.973636193501865	2.1062788711988425	4.086171842425592	2.5289181111713717	2.8866751009811944	1.2227307824947093	1.8483800942509963	3.4438691585538885	1.5668730081011017	6.5500473196206395	3.6031104658427116	1.8816034494720983	2.700474751253739	1.9064655234323082	1.5253372872999995	2.0154197436726258	3.331477219769252	6.5994118251698515	3.129652171496848	2.4046473181824894	3.2973653046503357	2.031567805493747	1.868617476196098	2.3440142229960754	5.606103082794584	1.4794049113985916
ERR1305903	3.2448321301971945	5.405958477009448	2.7351749887331613	2.360383502892883	6.976629865295511	1.8652771566723738	1.6854377221919223	1.7846005200429282	2.117160535992666	2.1926504283664348	0.5132560462630772	0.6425073450590876	2.5213110878987783	2.6462923664306826	3.4707525216181843	3.525434590036923	2.048263627454124	1.1632130230640272	2.793405648964737	4.066219185558916	3.2417488036824804	3.397503543344074	1.8849067165517208	2.245937789410489	3.916092802491074	2.583186044840612	6.3138647918496265	3.5973117256074687	2.4794578096982987	2.9181696400568975	2.2346483360878966	3.039406062035262	2.5594831035272283	3.919650724988964	5.8689366296988466	3.7711274948080526	2.919353190187348	3.530383230124855	2.8758803327249	2.3451347324920864	3.223948356121577	5.87937777571209	1.7597223369855999
ERR1305904	3.2257530082742703	5.059631813143832	2.656263731326952	2.1017949510956813	6.931053917055643	1.7175819821820726	1.5954082627425992	1.534953196322819	2.3846099256982236	2.4295762516726604	0.7214627198163052	0.26791198527106097	2.275758838624241	2.788464764328392	3.4742484457623695	3.479439024012884	1.8404353416472081	1.3959964304623935	2.855396725874188	4.073141621318757	3.314695229188002	3.2683223827468515	1.7383748378073487	2.166991284093889	3.9429443467873546	2.4947137334028917	6.638917527874277	3.5590260549799586	2.166991284093889	2.9506316021681824	2.095893002139732	2.533275287145411	2.539738568869152	3.8695567975280842	5.454358861525223	3.7943020653474573	2.871132428251755	3.615260722145739	2.888239156180458	2.4458047468807806	3.187547077755498	3.5221122339753603	0.9384398736667693
ERR1305905	3.2623711235041464	5.223101569073153	2.522922714018116	2.4916119451432497	6.723661428795823	1.8937321996369236	1.8641650044002187	1.264612447998191	1.971987973191073	1.053307292502667	0.9409877290498557	0.35950242812250827	2.565263915904133	2.583158512820716	3.1178639132487587	3.355208891103476	1.944267959603023	1.7204055835980119	2.6648219850782002	3.7965251986398636	2.5489774911288463	3.49511750519333	1.9043207531546082	2.2631307090328923	3.7794338500379645	2.361091789272251	6.201212536957229	4.272003086104391	2.66603078961814	2.40507310288948	2.7118152887154565	4.837964502909966	2.684927626978128	3.8924548873315636	6.783314561704074	3.6262395814430253	3.116368593095361	3.4612680812130625	2.415943192649686	2.2412198548252964	2.9892526352746236	4.9980669645251545	1.6188813714764096
ERR1305906	3.5630379584612974	5.4564943898928995	2.930205717883798	2.8245167898837535	6.740767662384794	2.0955461997102125	2.1834607456306285	1.6685468100457057	2.543759417913934	1.2708720007506245	1.4391343801850351	1.053104316784702	2.873357254427062	2.9824675867798334	3.6401845764290583	3.700990322537468	2.234762379526249	2.245787579974801	3.2450190058400223	4.345063902549998	3.2457454455903765	3.6455657335400926	2.2772771615216487	2.8099149762381295	4.1916238990694445	2.7039212826940746	6.829525721976439	3.8715471101173535	3.015759248833157	2.675191045704471	2.8358547525580042	3.9635558244652067	3.188824313311806	4.259071452107554	5.789606921801974	4.134316623781784	3.243927062793179	3.961465749179305	3.0308997550234444	2.9241598931102417	3.440694615771446	4.766116770856173	1.978534675287463
ERR1305907	3.6475589086871514	5.360052303689106	2.9849547098423783	2.6547537796031118	6.86577963647449	2.6347951692394838	2.2568629349128244	2.260332030912355	3.0928393641535754	1.6754481037704854	0.388966455241055	0.0	3.3300258349074716	2.9670003357423913	3.636802070686712	3.7427175531388195	2.3643088849833998	1.1000599712623536	3.1165693676832418	4.418221628615268	3.2011146034873503	3.714997390929219	2.535210904670093	2.743877975146675	4.1651236392338005	2.811037060246249	6.293415124451347	3.946338421723232	2.885052575036564	2.7047140947797885	2.8571162277746596	4.213019687801473	3.0021961979144294	4.223412927218819	6.564465132801634	4.010492453012433	3.344212250699565	3.935962742484121	2.8291277347928787	2.6791366706339677	3.3273690318982228	3.7979887074042584	1.5873823277106764
ERR1305908	3.5172390098419775	5.0568187245504275	2.8734573747557484	2.1564699122165676	6.938657385015424	2.5938707029109764	2.334027527786637	2.465211003585474	2.668544038236931	1.0341825207023416	0.8535037319169588	0.0	2.848500113102897	2.811453732333553	3.6367241188007	3.542109258519703	2.4210363158156705	0.9818876508402317	3.014704335303734	4.315386876594955	3.0796727125245544	3.492575632221172	2.3389400036596455	3.250584168650389	3.9703462894444197	2.903762167237612	6.164194168189134	3.894664324587489	2.8130962545752216	2.714093973131097	2.8833310982646907	2.578670248973583	2.8812341160772594	4.153236019013695	6.476065722163814	3.9296311549716196	3.055026955226977	3.78092095523356	2.6202144385980874	2.557045808277513	3.214067722303963	3.7627130888957665	1.974416862240941
ERR1305909	2.912683795777101	4.766063001587324	2.4575152241676186	2.156225962012575	7.014675959141194	1.849313374590556	1.685124409636114	1.3664534251747875	1.6108592584465655	0.9351241990558111	1.0622150794363974	0.0	2.3894892450101164	2.53968550615061	2.9555803086824475	3.2057577880555557	2.0172845996440807	1.6350913510096843	2.618657797554161	3.7242128098498126	2.48250098437501	3.128116336030055	1.7957741777652678	2.111395819594092	3.547874518334842	2.163267556997835	6.436470371846592	3.485640257815533	2.177017219189233	2.2909445356849325	2.173620398303345	2.1436215789133524	2.4412512583299537	3.6010254910767765	5.263281723882011	3.5282048505156287	2.644204637782539	3.4380753091191623	2.3235280387491186	2.1454447569501536	2.9129946260767174	3.3490395264718327	1.2255772598002008
