SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Gracilibacteria	Candidatus Korarchaeota	Candidatus Micrarchaeota	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Crenarchaeota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
SAMPLE-129	3.02369494120338	6.508016141198193	2.49524669172561	2.2277602106443255	5.652835531600238	1.6607410097012953	1.9926653947262825	1.5389525299556044	1.19428848317404	0.9828526491085624	0.0	0.26981312712536354	3.040030768569961	2.4904366612304956	2.924223771626803	3.2407483446071796	1.7994273793893985	1.5899114966333365	2.6245992958221978	3.7651687045262814	2.379443747296091	3.3735570198073837	2.018510467530659	2.2658879197753943	5.77489888397593	2.102940314270465	6.792046142273017	4.023643598630769	2.435055794658861	2.176098468728926	2.120295770884808	2.4843482253137728	2.5523166809981674	3.6846642994260077	6.445451381624157	3.560167610488414	2.983263210608057	3.4677949418484117	2.1835156797836937	2.2026970686023235	2.9584661765393956	5.968308174537725	1.5899114966333365
SAMPLE-13	2.668704044845664	5.203672201161175	2.262569163507373	1.9810942449158604	6.784910105455296	1.291735184263812	1.6761562632858877	1.0123416378265289	0.5782351988760039	1.400528628949438	0.0	0.2852928951909153	2.448051164842189	2.0821333115800833	2.609484123366963	3.139390364930096	1.760862162144627	1.0844298322290087	2.3625198904242155	3.4632114225354695	2.2491416092344196	2.841299189381331	1.5485925283400306	1.6761562632858877	3.289133951255326	1.6407393934023782	6.790132274478588	4.536113186620748	1.7879819159175387	1.746639592742766	1.6588087606417379	2.013556729107828	2.329806544168773	3.299983809042179	5.247315944589037	3.329109522242482	2.6004688987609725	3.2217750277929156	1.989440169502468	1.8604550916860378	2.763171957902376	6.196181412068658	1.5370342770937326
SAMPLE-130	3.2876476029242365	6.389968291271536	2.850800447338643	2.4362322211301977	6.19323444784462	2.0322431678027963	2.2728710078119154	1.7580402453199884	2.093853115980214	1.498140391629105	1.2692568403500897	0.0	2.8226210482964413	2.717367081403616	3.211181117942857	3.485433823714207	1.9874579601267786	1.5293387752107268	2.836197325448326	4.006761548234389	2.859332292257589	3.5134848954738533	2.1892401191377577	2.299223469888498	3.874301638519079	2.540226438802835	6.989128930535283	3.763830763324727	2.7411125720329426	2.4754401653192923	2.485546258542215	2.7816765445970018	2.7723155217518	3.893006468300177	5.585138252833648	3.809343857142716	3.1286584297656015	3.7814512590568854	2.597878276746536	2.3359767917985983	3.2029619014996644	3.553998849194412	1.5722984188617584
SAMPLE-131	3.5779047228849095	6.289960626337054	2.7943813476662296	2.5680569411526704	6.123889218891961	2.0975537271672806	2.1543124490423295	2.035939217336134	2.0678382338325583	1.2444764074279706	1.577442140210641	0.814204410458302	3.161317028263555	2.752673425851886	3.3896111491556056	3.6190757397191344	2.103889877474611	1.6634625682959945	2.7455547010505588	4.071153268989081	2.733916319075429	3.856392694577008	2.035939217336134	2.3237374227875125	4.023946731681883	2.588108738909096	6.821377680095449	4.927761021898861	3.090545639384403	2.571285214543883	2.740501242034623	2.7204391563898516	2.9270934812592624	4.160854301470712	6.61740790617494	3.7979722608054343	3.4549705982577867	3.6032319817297864	2.49660209266129	2.462167419470771	3.197769700672473	3.7318631629844314	1.8393020581929005
SAMPLE-132	3.237128278584376	6.506719966707006	2.5920476419207374	2.3209479612212447	5.974312428315548	1.7110983304736513	1.9408519703485492	1.0864864233697225	1.7385988155256784	1.7296240926725321	0.0	0.32640871594930865	2.606733861900799	2.46747910010395	3.0035465843336695	3.345778135194804	2.105851323549673	1.917956709885713	2.603108603321476	3.697998134366836	2.431179328140217	3.4955656197899394	1.874733822263894	2.007884317477404	3.8187253080292285	2.2308924574218896	6.9913097112062585	3.369272022410493	2.5419662646449264	2.228023782622609	2.287132255786916	2.4574135988205317	2.708218434268641	3.827354599475924	5.342227302825043	3.566537633463418	2.9583192395769684	3.260447763902648	2.3692789172138076	2.0783034503667	3.035183074169827	3.566933479144763	1.4948445056887358
SAMPLE-133	2.926573210500034	6.396583095254835	2.5084101621778974	2.3302297693958858	6.665450719398386	1.407670658727204	1.185554536576858	1.578062387752524	0.9632597999507563	1.4721839458639367	1.2883576213790182	0.0	2.513890690106685	2.5479214680828446	2.8971727898196122	3.1087671468203135	1.4721839458639367	1.6226709411811286	2.6088966819686634	3.6670893769641815	2.4132123382640205	3.276592874036389	1.7658305339427356	2.014353613038923	3.682134714366805	2.2481196145427895	6.821085415879676	4.135449228189487	2.4799194688868167	1.9877495809713943	2.4769648415296732	2.272527764680157	2.5453963237903197	3.6357501105558714	5.634016133127192	3.400178817831127	2.7559686165658652	3.322515472005892	2.5219839476197876	2.277248995016867	2.7433101547586247	3.5432647546227645	1.6433669066244632
SAMPLE-134	3.214090217070144	6.0953930678575645	3.529846330650447	3.378462994870256	5.34988465273343	2.094903473671514	2.814867195734134	0.0	1.8862261758775556	1.9037291391537194	0.0	1.22591801939069	3.3279077560914803	3.1528861881936123	3.1690146217893482	3.5253598448574794	1.420247986714965	1.420247986714965	3.4068395886373457	4.334329802998898	2.9541355959807762	3.4319528514662854	2.9720893989208284	2.8756613104135114	4.198201204239196	2.0483056359403546	6.904189483778216	4.033128939903981	3.1509487368545606	2.9022790835947547	2.68874523296844	3.057017848118684	3.1391389336576023	4.150769681494406	6.6623790884614795	4.193385210792018	3.294345275438456	4.175316272982598	3.100562054292931	2.7729091583434067	3.633335130712936	3.5756315751362084	1.6854792354098838
SAMPLE-135	3.4189021408075515	5.929278827567303	2.914581662247164	2.6459960933999724	5.81240621299424	2.119108630620834	1.883759811096062	1.483429801531322	1.7068733455820067	1.21376888679315	0.5514389591960119	0.6848331824820485	2.926594606332596	2.84817378789079	3.316114423844997	3.615560187529977	2.5571067526893883	2.3714958851120933	2.6980155935651458	3.986048400707122	2.607954124806431	3.7948824008487323	1.8689817591719233	2.4268861696496717	4.2388383418195135	2.6383940637809986	7.0871357194905835	3.535617973273119	2.828824950033964	2.3241024845659806	2.5954368168679363	2.834557955606897	2.7343363847196547	4.030582753526785	5.614815451009534	3.8851128277475806	3.505443956872976	3.6676729011525717	2.3024888179760707	2.407749404917614	3.1862966993346027	3.7857841250187323	1.7678825271076866
SAMPLE-14	3.107464121665953	6.638180042088397	2.5073156579651577	2.3756186482097528	5.793648527962419	1.4066875780406485	1.1923643191179196	0.9183636507867645	1.5244923102105559	1.4886610377023126	0.0	0.22073451386034593	2.7451434764136016	2.5179193001459987	2.941201092575294	3.259265940739498	1.6504837626695177	2.116706137994304	2.8579500648896077	3.779944813025551	2.7638744851826624	3.298312803914718	2.1188994420053002	2.0266189768279363	3.803999740588748	2.3103865552707736	6.953260882754879	3.69857606536311	2.3131929037257457	2.7325468885483764	2.1684666640792116	2.150535323801888	2.655226582487286	3.6836373187072255	5.351077210091301	3.7031017916242943	2.853941816726901	3.570352248236081	2.4094003183135904	2.1856869103033745	3.130217451794362	3.522729761299532	1.1113677122057557
SAMPLE-15	2.819377711634668	5.321188952185175	2.535172855586807	2.0628254653926312	6.229798348895884	1.368768934458246	1.8445881920171858	1.4008143046901786	1.25541020982413	1.4306567538544777	0.0	1.0352459771958198	2.2944952456559404	2.470509371491867	2.800102476946982	3.3238536615465972	1.6430753610262994	1.5214171723610392	2.5130824042416675	3.654884519930836	2.4489329410244323	3.0567095341540296	1.989734623478717	1.9936965674894271	3.5626201985747343	2.216935655310192	6.899782914224367	4.953808865764094	2.035047204083904	2.226269795990339	1.9651725387404209	2.2743028774808214	2.466544599686084	3.453190358699021	6.5112810347066326	3.574170937087736	2.7108417365612927	3.354810091549547	2.2722310286220297	2.07932583485847	2.9527596715024265	6.00540859106309	1.4008143046901786
SAMPLE-16	3.556515767002738	6.284596418730374	3.1727742828614973	2.8029396203750854	6.172249526182442	2.081495717946879	2.385901707053967	1.9347315338601305	1.8186594522813726	1.5513896240211758	0.5891585488094394	0.5891585488094394	2.8088126051881916	2.968829314599624	3.5087974231141508	3.7293099220234516	2.406023903520597	2.1530923486671814	3.072983859308188	4.187768000965868	2.953077238417893	3.8005438616533587	2.3566171938024643	2.607035466548694	5.995288065982654	2.745045329147928	6.966264342117324	3.9033064586874198	2.831541161305521	2.675594172188136	2.7254685029251546	3.103134240000725	2.9374558447650094	4.143990834556619	5.652256179464435	4.024243929696998	3.4995826054435786	3.96004818932167	2.721920265174418	2.683450328717595	3.4487691355532353	4.357643776888377	2.106695710635692
SAMPLE-17	2.107637810823709	5.4628903879668735	1.4540470627131894	1.1231729381226851	4.955699617742938	0.38821055327833387	0.7270405024945713	0.7270405024945713	0.5006375294117403	0.7270405024945713	0.38821055327833387	0.0	2.7293511289020427	1.485928828519988	1.7183675491691064	2.2192862379546	1.016615567001108	0.5898637289502797	1.5695539863079422	2.7077633927106644	1.6741967461716627	2.5132688566351398	1.016615567001108	0.8751058227776962	2.666517282038332	1.1888203762879017	5.724037930890014	4.419422387086612	1.3554368041086573	1.168021291006489	0.9853228390143008	1.3950843620433186	1.6323950107937872	2.8217467838541315	7.123188290597825	2.5366798397495103	1.9132757648727678	2.483400768154336	1.168021291006489	1.2276494486793417	1.983827468626379	2.245015091514078	0.0
SAMPLE-18	3.0857339475981966	5.418561819598211	2.513462744410417	2.5998382540301144	6.524389507501638	1.769815294801442	2.0752397240371843	1.4372156989505174	1.3611968503432046	0.99072761800863	0.5943468195315943	0.7872319913389905	3.386062943872065	2.5192745351763257	3.108123049987804	3.3852776874875166	2.286950871631788	1.7960280699712285	2.5785436538633895	3.897339482431089	2.5154086623843956	3.571068451469352	2.0698569084648955	2.3291842377778322	3.742426564397485	2.572627496635031	6.779412923715617	4.541424953257349	2.5192745351763257	2.164396035319519	2.356619561546411	2.620899446565412	2.7642195348722844	3.863979751412578	6.4712125018055735	3.7193781046963466	3.1625867339606297	3.3922943985581018	2.346712307739218	2.399236132327275	2.8760482840812167	6.191655442992486	2.0616554855942177
SAMPLE-19	2.89268857160163	5.1902382751978005	2.5048480214556896	2.458675304145439	6.901490580696153	1.6410147841371054	2.1311745817390206	1.1383375506073126	0.7959115896745921	0.67672328293271	0.0	0.5119093822966987	2.5391135760153816	2.5362801833499242	2.8566153912541288	3.1107114244601135	2.012874445657203	1.6410147841371054	2.494539912527891	3.717229428451845	2.531516392347949	3.348780400647308	1.5769535462030935	2.1591531471260326	3.553009812790117	2.4018686117605363	6.597661973799228	4.525652434122602	2.2522834260592255	2.3940510973026172	2.0746708876456195	2.3037732881335073	2.5048480214556896	3.626788430654164	6.012821363707629	3.521339141949581	2.8520598124081693	3.2887896741437355	2.1238889442264	2.3117912635655866	2.843270310022699	6.018232465337979	1.5119197903872958
SAMPLE-2	2.7956927129885307	5.413520629770539	2.4804763990066805	2.1484001688943337	5.916047609729632	1.934950909022468	1.6726306681038619	1.154450200994228	1.6270980613797519	1.5851297349138584	0.0	0.0	2.4958988049881845	2.759493800430527	2.8275950734834985	3.1952746856991894	1.833369928961195	1.5762264800718866	2.7121790074265895	3.834621076398618	2.3112170398604	3.2134851588700473	1.9022451795694353	1.9798091944208247	3.6407375664408734	2.1531916129222854	7.11108377803364	3.6714894762234027	2.1555676561682016	2.5107922694871583	2.0236870169883465	2.5459338295858105	2.475967498950001	3.5274592870897683	5.2462189187882045	3.6047025483925004	2.8797950998963477	3.7454959386303557	2.7075502344528934	2.1763865823149136	2.955137837418189	3.810337904912131	2.1361850529009545
SAMPLE-20	2.7342334560304966	5.321724704725356	2.2171168788815443	2.125680914341018	6.941543430904088	1.4375846591997568	1.5777514599284361	1.3146828374523212	1.0088407444864322	1.2447760411543536	0.20782552159340065	0.0	2.5555861784747353	2.2939666702863035	2.8416675171680654	3.0281703098509363	1.6835484305145094	1.5253899814524183	2.240714580176029	3.527664506264621	2.1904472308983847	3.0803588003568043	1.6608734288492273	1.9772554478149376	3.4199778983138502	2.0925172127416687	6.460252984710833	4.644834876984407	2.200641231218716	1.9266746053758177	1.9360395103772106	2.195574140273767	2.327828719942457	3.4576175569525613	5.904490212477357	3.374171193658945	2.693019117063663	3.0852048315498375	2.0495340548564993	2.065869030492496	2.7005197994064187	6.181311650719538	1.4277428590597276
SAMPLE-21	3.3549491359552754	5.878030615683395	2.698730587024283	2.716056735505816	6.873010943731544	1.8657469710792467	2.028430442295641	1.6026223847707888	1.5256044043041936	1.8092850920545116	0.2585366773892197	0.2585366773892197	2.9600945484533745	2.8373746329606635	3.321384661411521	3.70119388504977	2.4881551541610873	2.249312906465104	2.6923200006216437	4.0525777331794215	2.755019690177403	3.8014483781416573	1.825425899235078	2.634043919278334	3.9964832898884857	2.7992696844652705	6.651850570848439	4.056535317512405	2.850532564551186	2.6453832288173986	2.577132567781292	3.070637280433741	2.9435138352288854	4.156411725599431	5.581306458679335	3.9383703642935544	3.2716044896530656	3.553085162359095	2.356360905888182	2.5286879932288917	3.1678937468402095	6.019185410622353	2.4753373043573124
SAMPLE-22	3.240874880627194	5.734640179312414	2.84619998993059	2.4823901084655033	5.860398258163514	1.8975919507088026	2.0782266956144912	1.6554763293166659	1.8052324499661294	1.266261233615101	1.0133711046286884	0.6524640243009716	2.8919676346673504	2.839667584239393	3.2291035377968824	3.4018148700388333	2.0476173057638074	1.6980266961129207	2.9607758763390453	4.030001351350451	2.8046530448009652	3.4581285436717457	2.08659010593366	2.4955088601403657	6.049744803925418	2.682836659873927	6.876488973671017	3.8368994495350974	2.4654139730605498	2.5251640887468683	2.4404741823229226	2.564100382388805	2.7379518002817487	3.8374143338275943	6.610930359434262	3.8817517731010054	3.2048736907253526	3.883209614581633	2.5709428447799954	2.458433252986024	3.288664022131717	5.214811537659988	1.4950747717625683
SAMPLE-23	3.336390193176335	6.024689981510789	2.759680273624662	2.485353684265639	6.175585320515958	1.909159350391311	2.0202351418486573	1.659538943488974	1.9297584789499658	0.6937811358754348	1.1888983156762354	0.3642767875441647	2.8985882684810647	2.799468120652282	3.252224856184218	3.4879855309902603	2.3164433884435045	1.659538943488974	2.87337294590711	4.043587916855341	2.781918903037073	3.6253213660888375	2.081102474174197	2.178238373630978	5.075358992053349	2.627324365022506	7.044415054550604	3.7452718418033397	2.7685184541612267	2.6418788872254533	2.3658300984031992	2.6572192912099797	2.759680273624662	3.9523394251114694	5.56327553026347	3.8670775072282777	3.176778304644793	3.841878981175555	2.5124763809916235	2.2638298445174043	3.2909761642105315	4.600125710373136	1.45612778639524
SAMPLE-24	3.274797486621705	5.984723816137864	2.8130959122420904	2.4026629767822105	5.380628812598835	1.872308682402655	1.997605956728401	1.4900841410391248	1.8865954010843766	1.2659229907264855	0.7770513603705927	0.351449567697572	3.2037495861623397	2.634417858159732	3.1309404619324	3.3786200713878394	1.94563800800235	1.4535710482314923	2.878637125631868	3.887617270758722	2.617776306328102	3.550709245919422	2.072409305424756	2.288164052887061	6.026012992549589	2.4662924078596284	6.6020386652648115	3.7901776753549745	2.5724249670754045	2.4931864788097364	2.1630417092524272	2.617776306328102	2.6072090875635068	3.8757488199740786	6.72751254107614	3.7572891704910645	3.194165163331508	3.8427531241363195	2.542441300914763	2.3738915914559566	3.1717940789553354	6.408240104418656	0.987820003270252
SAMPLE-25	3.0991299758579243	5.617903877725612	2.5651769263500124	2.1863808161821487	6.21870880580534	1.7940647932071936	1.9128372622856016	1.456485784699939	1.499957150577609	1.1319085132520446	0.17665882518243536	0.17665882518243536	2.781654712396993	2.4346635062822335	3.0128461846382657	3.255763985435117	2.0187174982220597	1.464039949440947	2.6436662053350166	3.719661752145297	2.533812609933941	3.402151443020895	1.5982546056070985	2.1172979844849498	4.866516977179677	2.3605792549869387	6.490813438619242	3.7928292042068597	2.5095510790126774	2.361528549138192	2.1478163909969488	2.3259748898539807	2.57398654022107	3.6945470530380238	6.944162119212621	3.566010925153536	3.1027584881047177	3.4592790332514736	2.226999657516801	2.1763303183275386	2.9857757513779317	5.180406974367204	1.5814394104037643
SAMPLE-26	2.690189544016234	5.531189417695763	2.3269638392352507	1.9464480127186758	6.801874095608286	1.8693314692754024	1.8425576065125966	0.993460270847734	1.4037894624110456	1.0396862480569846	1.2453836524592654	0.506861564275444	2.70560178812235	2.2715197156814613	2.790439437039971	3.3039284958605877	1.7150889874249813	0.8829744767036286	2.6752262842415115	3.620785940303863	2.324694839116671	3.1510574025030693	1.5048364730655315	2.0477879888925163	3.566572507114202	1.8627911501738617	6.542872232744545	5.465073997072335	2.2167861104822553	2.056311871238416	2.0024625520711505	2.1404560363064253	2.443387450812104	3.5484737519914082	5.100380519753233	3.551318127499816	2.808731307637653	3.228544191869692	2.3314665825623426	2.255811519685791	2.8102214157279377	6.5574899141125815	1.6225639278207447
SAMPLE-27	2.9011901018676403	5.668685167233749	2.2930845522726067	1.8747509591163576	7.031628566466808	1.6714008187017415	1.8702168491371245	1.7679004190100511	1.3427454038130433	1.2940516572930352	0.6142150867834694	0.0	1.9176644227157775	2.567232742897679	2.992694856394545	2.9794306307899716	1.9749996830191268	1.3427454038130433	2.522926189307917	3.7546523772963045	2.368726840029827	3.277208025745963	1.556631197848762	2.2861435973965545	3.643033299048093	2.1423077235098145	6.373904205757011	3.5959689218782636	2.3801456062340156	2.4007787852382414	2.4021200926212876	2.617337609580185	2.472443009523902	3.69514788516725	5.239226296360178	3.4669914365083483	2.7289617396997836	3.1711534984491454	1.9890917005220756	2.4343731947911382	2.8363098525340784	5.630163767534041	1.937629128521983
SAMPLE-28	2.767226590081832	4.841671122561733	2.3651519905418907	1.8196747441681291	6.943749631693758	1.7331938160264784	1.5902650428327625	1.4485767467575006	1.3118802036956372	0.9337733272437413	0.0	0.0	2.238805297517162	2.326979893995111	2.785343762096716	2.9822908031785462	1.8669104735225195	1.4314916663548871	2.4661344887784846	3.564187013415236	2.227804537214484	3.055638450400662	1.7502529866390444	1.9983181464324355	3.4963818676574028	1.9740286079221947	6.684842907891173	3.404096455194975	2.1209798358346643	2.012265442992209	2.1838761741703503	2.4131525130303584	2.3464851970089606	3.49698173800167	5.414832699328594	3.436454472271651	2.647596995908159	3.0864035386681135	2.131536618331267	2.1209798358346643	2.823715519285189	5.384479214123578	1.7062787972463647
SAMPLE-29	2.838892270614456	4.826836396613022	2.6344407819808144	2.182256190061268	6.832779679708332	1.450630588111898	1.8705518112228365	1.3716376824126981	1.4049777411616051	1.3886275658030673	0.0	0.6771635153813012	2.2082594632479884	2.5779417144639893	2.953053917765172	3.3419799148590514	1.955132522823581	1.5296548214525738	2.8470860291303377	3.771014369172807	2.642872763217479	3.07226955587018	1.7438981273598844	2.2844583831237326	3.7137231428486333	2.125054129883447	6.847918956639903	3.6043210907423466	1.9413537474324685	2.190221942705991	2.1219863118783233	2.3809169752812336	2.636328754208277	3.5656380639540837	5.414164249210196	3.7769829064807396	2.8911550936908577	3.532480830768394	2.395919127957303	2.4831988090254558	3.137533146491194	3.617798525846849	1.7791886313409042
SAMPLE-3	2.90174623410602	4.945297385215884	2.562691355518923	2.3804285698139696	6.972545924776713	1.9689196552305863	1.8906704363142206	1.3424975941650958	2.005060105059877	1.2735207733835106	0.6264792688954534	0.2571595773936664	2.5636506184518146	2.419525537306445	3.1362988124418614	3.1509174896931094	1.8951598709320976	0.9950303166843444	2.7922544589287637	3.837572210529328	2.697072811895851	3.2355486092004297	1.9040018679455513	2.2695011887842726	3.747445449940645	2.0955154504436475	6.517638638828348	4.482226165671724	2.3309599612230483	2.2153290650571145	2.0753439577321293	2.374544485593106	2.5878755577200474	3.7122293610773855	5.97195132321912	3.656692585564347	2.9577961649600315	3.4356288124454792	2.4339710548925195	2.474630665893697	2.9181490674096597	5.650279789559006	1.7083016710075756
SAMPLE-30	3.0143148688754033	6.157111430691897	2.84379020710906	2.2662347155590528	5.08112471528725	2.1557698993076078	1.869499677789868	0.840270620643365	1.5855728372139417	1.998740316099386	0.0	0.840270620643365	3.365617810508622	2.863014884198151	3.065881385561041	3.4756639145057853	1.7797856090278672	1.647701351813761	3.175924277142886	4.076394218964785	2.7957754415127725	3.206287335357997	2.3764033533691182	2.6248039307833073	3.9172445368184436	2.2065851806433403	7.086892499071323	4.037686255061884	2.2065851806433403	2.620716548784333	2.3348327905974995	2.427352995513557	2.7761275209847596	3.7767646569089495	5.56934382686078	3.9438022064489777	3.003394067284719	3.9121314560832543	2.8223862629735184	2.7832471096154534	3.4453832285973243	3.5103707276854763	1.6846746280035674
SAMPLE-31	3.0894651947623	5.544095987079353	2.4456965798135744	2.337903770104844	6.5336485891443745	1.5775144666788248	1.8606936337203202	1.424177797546201	1.8087589025513129	1.1550201125294353	0.30584064801501026	0.0	2.239961848132685	2.5332867313544836	3.037316927266275	3.3462240648474455	1.8223363335182199	1.3101251403412626	2.605040801635321	3.7009134384987794	2.40572993823748	3.460891061450296	2.0813703975233264	1.8289691192028403	3.738650591724393	2.409204615500762	6.863139119512655	3.474054900344129	2.5548487534567554	2.1493791022408693	2.308374116893746	2.5332867313544836	2.5050827008767333	3.780860440872712	6.028745138846432	3.7042596154803538	3.1584728769431796	3.391761885712058	2.3127175711659453	2.40572993823748	3.0481801038402954	6.3110871151897046	1.2130966826407643
SAMPLE-32	3.1380860769741825	5.667800123004299	2.6190265229412333	2.3486485760291322	6.812956746452213	2.013619658541683	1.907066357555884	1.6618107202072718	1.9580838615464426	1.4111531644689743	0.5214523167034925	0.7516490283312975	2.4193896578521494	2.559332859446258	3.146804751057916	3.3671362932560585	2.056994806000707	1.5726894208860955	2.842233756900413	3.812541637029037	2.6294093524219506	3.5058472851740285	1.9617708517931574	2.14237668196974	4.717426563729299	2.3957159332673976	6.757948175977512	3.472841160029871	2.6149660860239905	2.1990671998541815	2.3076009946193325	2.6309849063679738	2.6479489274757944	3.844277588814008	5.859838445904665	3.7962433810236957	3.18180118338241	3.4027383314416726	2.2820259933864113	2.444263602122106	3.0414995782048777	5.850774529731017	1.581590711529246
SAMPLE-33	2.758136091107361	4.855427901317356	2.5561331662124225	2.365469501649313	6.934455464549472	1.5314608997744077	1.3064073810160477	1.1687747156078465	1.8603196993639894	1.3349384113135438	0.8128976493229146	0.0	2.4343507793214845	2.586568789506791	2.958306388820024	3.50240856256473	1.5965790023348019	1.454826948106975	2.6795229280663047	3.7707138200510237	2.629263626908045	3.040682665582968	1.9216681345454258	1.8920762774286504	3.623398729664358	2.3928981941828713	6.714047353729567	3.563284501186198	2.1499700246582263	2.3928981941828713	2.2866625020337867	2.205456589144942	2.497602145549881	3.5250910645551663	5.522229998086131	3.63793373792004	2.9000070280096333	3.488091295892783	2.4000875810563995	2.6062284537322284	3.1075729573722892	3.5238416689622274	1.1687747156078465
SAMPLE-34	2.8072827997778615	6.286790840925185	2.3960303770152467	1.97002718421348	6.691664496449103	1.2864513762983407	1.8858626119069029	1.4302144984882885	1.2255715704795995	1.4093215188257666	0.4619811620291066	0.35503214660648197	2.989244014078456	2.2875415709105567	2.751156895135937	3.1233354495049657	1.5974402841863018	1.7333746524158822	2.580290263223947	3.638494834610023	2.357999117537777	3.0292888281818935	1.6907528063161887	2.1840592092469686	3.5335168763722127	2.201674254871489	6.750730709744549	3.5822184619238486	1.9670744209124762	2.555788505933506	1.8822757897951263	2.0552569832735275	2.383719658512753	3.446868138111739	6.231806304963345	3.495739873117706	2.779897996954723	3.378439649570766	2.1731367075784016	2.050393102095304	2.780808867707063	3.19502387017373	1.8485872341783727
SAMPLE-35	3.0509180764335198	5.87227106418008	2.7276977283523145	1.961620921044945	6.620328541994979	1.0095308474576214	1.3071132651220985	0.836860013754738	0.836860013754738	0.9723661891371342	0.5459325728258992	0.2644288787155222	3.551119625228457	2.5591044010219584	2.976194964357495	3.1579929376763123	2.1957160337817787	1.0095308474576214	2.557090010961318	3.8861367146530172	2.7208279328221	3.489179406676742	1.3578810284821772	2.1387810072567404	3.7779267898761937	2.5670698079015213	6.6101771543797785	4.031930752225358	2.2721070682105164	3.111001951330723	1.8974446350503529	2.7117315899510843	2.7074681435330867	3.7423249795362694	6.481149853603127	3.5607357089577483	3.0779095089013957	3.488825140134253	1.7758630245531173	2.4382306166000243	3.0972518027600833	6.3314661183168806	1.5054085289868762
SAMPLE-36	2.950921571573619	5.795655744790832	2.5621907382712843	2.210296049364012	6.594309208344343	1.5219003149150765	1.684660552636151	1.3457563463046902	1.693616874179278	1.4505255822728136	0.3027793924152657	0.6046814509793875	2.931371079277799	2.5099859730372076	3.1243919598813723	3.3975916735358562	1.7815850585510244	1.6266582532860492	2.7684087840083937	3.845601038143629	2.7501197412791787	3.0735266817475204	1.9857267796603808	2.333889296716994	3.7379709234373486	2.263544053867441	6.974338220517935	3.8745385682548634	2.0246479510952744	2.700714134177559	2.1824456900161042	2.1557556272752385	2.6267327848600783	3.651167305444994	5.283044637838644	3.7084133800944694	2.9087434980943274	3.525543530507529	2.3595023112851905	2.313104894131454	3.0436952322616797	3.359516100089466	1.8229830137372733
SAMPLE-37	3.1749432144414893	5.905414938058596	2.78983962822699	2.593744481127596	6.6202877977174435	2.315540000311435	1.6758218723900922	1.9013837569646486	1.9228370691128758	1.57190395129132	0.7020163602424108	0.4796613662631854	3.5341312904049635	2.9223545788674183	3.2415974201092186	3.6250838792491096	2.1276277765246148	1.5477644199609033	2.9736822014081015	3.9867535123097073	2.8160434777908123	3.4572745180904123	2.0080884849043192	2.5588885146181175	3.9277213894875116	2.4765483126205075	6.901866280265326	3.8782279424808	2.4616733156263537	2.6155186639953043	2.4524974569679237	2.7589102267517625	2.8700868030137965	3.8705048588615187	6.076634777117611	3.8518083516663353	3.209277294312407	3.647157718574215	2.8038279737344873	2.528838117126733	3.213585295715657	3.6435889624790048	2.02495783907312
SAMPLE-38	3.2792519331593315	6.501888979011841	3.049819633134261	2.532657219033055	5.470708996567057	1.7838005574910945	1.5244614051484506	2.075046681821067	1.50170090232505	1.8075478656073611	0.0	0.4326742227571323	3.1748269187917555	2.9717726601814043	3.5926644463389783	3.663986314400976	2.0493357350757138	1.891354407398849	3.3429785110880172	4.2351948136955695	3.1165220520081247	3.5477817570897137	2.581971885284821	2.9267697092147342	4.550520429232722	2.905166867353631	6.9931696733212965	4.372362961465648	2.7133764005359753	3.3662542093794188	2.539136592710143	2.875571679747884	3.131574476878001	3.993522430584666	5.721405535012041	4.13640945717584	3.6383160706685733	4.13889497983458	2.496366595194983	2.7425173472935946	3.603334756343025	5.354421580413717	2.36793275468738
SAMPLE-39	2.980386198951685	5.474379940983035	2.754535753659475	2.2033870640255024	6.568369631979325	1.549653835275964	1.7604335699671205	1.1240040248660883	1.4287793029995555	1.2607041013566498	0.6713024861428882	0.7724586487425195	3.7808693625609076	2.7343239798935537	3.0147691446285565	3.2348970273387723	2.344890243569798	1.3870135396969014	2.6842554021167735	3.818002372591325	2.661560579947717	3.4085115354693256	2.9350517014288635	2.342468242182598	3.760854807008646	2.4789038251425084	6.9413083390531245	3.755727097571444	2.432122662210364	2.2936811700780186	1.9698118443205812	2.66963936400046	2.7421350192685288	3.6841100688033066	5.449451512683077	3.628871346953076	3.025986410778786	3.5683206706235095	2.3148947062115264	2.5338219768120833	3.0589321819647686	6.061495486648686	0.9233891300498619
