SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Chrysiogenetes	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
SRR5865101	1.256047130498296	2.9537461474471427	0.0	1.5082007336852896	4.631884345067275	0.0	0.0	0.0	0.0	0.0	1.3749226197502664	0.679874563841718	1.4681536319006454	0.2891940905842875	1.2326379748007108	2.714029006157267	0.0	1.6754598721572858	0.0	2.5151439848621733	3.1849903347601227	1.0572295534953	5.06233167859473	3.1053824817821414	0.4612672647758036	0.4612672647758036	0.4612672647758036	2.609522410056308	0.5841829316964079	2.6626836113315	4.017115037823373	0.8246059659446536	1.5329840574031472	2.8229869939642604	0.2891940905842875	1.2782587688822946	1.9157993934056636	0.0
SRR5865102	0.0	2.748902471230093	0.0	0.5378725279768677	5.0546854219288315	0.0	0.0	0.0	0.0	0.0	0.669840762472044	0.5378725279768677	0.0	0.0	0.0	1.6542501140814203	0.0	0.981206165611772	0.0	0.5378725279768677	0.7709145003185607	1.1222854405725073	4.735083567839876	1.195970100780991	0.3473714413991323	0.0	0.5378725279768677	0.669840762472044	0.5378725279768677	1.2873130684866796	3.8109123798734714	1.0334920296971466	0.3473714413991323	2.0463745837560423	0.0	0.7709145003185607	1.6299925118805327	0.3473714413991323
SRR5865103	1.1804999087307548	2.4823838987506393	0.0	0.6300297358012036	4.776153772511752	0.0	0.809120403250436	0.0	0.6300297358012036	0.876920375610866	1.2106325702853964	0.6300297358012036	0.5020707315604633	0.0	1.5543469673990093	1.4156410204459502	0.0	1.1804999087307548	0.0	2.0050088624247073	3.0543232705347014	1.0750707128358887	4.836260305451828	3.403314269646091	0.0	0.3198751846932236	0.6300297358012036	2.5845809926185885	0.6300297358012036	1.5128467858358792	3.9596277614395587	0.876920375610866	0.7287418785077115	2.140431564944951	0.3198751846932236	1.336163820473294	4.516610203347763	0.0
SRR5865104	1.1406118947754227	3.4620835755888204	0.5226411244422839	0.5226411244422839	4.677967911081486	0.0	0.5226411244422839	0.0	0.0	0.0	1.2934085277928848	1.3645387117957004	0.9619089900189458	0.0	0.9619089900189458	1.0603878743166284	0.3356093282038462	0.902792940624382	0.0	1.0603878743166284	0.3356093282038462	1.1023496558807848	4.917815833019157	1.7729649735142707	0.6529484825947054	0.3356093282038462	1.0139338072226596	0.6529484825947054	0.5226411244422839	1.7555413159149185	4.405399492694429	2.0913302094813546	1.6778824096571343	2.367328422553833	0.0	1.3420986201620444	4.195195805856766	0.0
SRR5865105	0.7362660976067129	2.587177433158529	0.0	0.5983062618856584	5.006995732462429	0.5983062618856584	0.3949396251688686	0.0	0.0	0.0	1.156703318423829	0.9249993923085504	1.0561237717267598	0.0	1.3662701133957045	2.252694208923544	0.0	1.199422729394149	0.0	0.8408054051312656	1.4649806549902664	0.9249993923085504	4.637170381153808	1.811306041578538	0.3949396251688686	0.5983062618856584	0.7362660976067129	2.0988311967660813	0.0	1.3931293946784185	4.45949985816135	1.7354421216769185	0.3949396251688686	2.408307010664953	0.0	1.1093187506206457	1.7110880626960547	0.0
SRR5865106	0.0	3.5046205912488535	0.0	0.2454271041145985	4.964770840135233	0.0	0.0	0.0	0.0	0.2454271041145985	1.0364489403811585	0.7449122677106399	0.7449122677106399	0.0	0.2454271041145985	1.6537901311846055	0.0	0.6062322531018506	0.0	0.8005502676206794	0.7449122677106399	0.6062322531018506	4.824348861748817	2.148529250593207	0.2454271041145985	0.0	0.0	0.849863080535971	0.2454271041145985	1.4967377875118946	4.08087249730816	0.8005502676206794	1.18846196058674	1.8013458633985373	0.0	0.7449122677106399	2.7375353751287395	0.4012810185603759
SRR5865107	0.2250325214491996	3.4033558229290675	0.0	0.6429241628185185	4.972868256582644	0.0	0.0	0.0	0.0	0.0	0.7598572435231977	0.5700428572935294	0.9277924969447359	0.0	0.0	1.7038231348127861	0.3725179181692731	0.5700428572935294	0.0	2.2235940177760707	1.6412020801905025	0.2250325214491996	4.830578673860436	2.3764792815451172	0.0	0.0	0.0	1.0741899834553772	0.0	1.4495893036136402	4.003214039417524	0.6429241628185185	1.1212556091685835	1.7687048877778775	0.0	0.8518920561977773	2.2889083856605867	0.0
SRR5865108	0.4537358727252086	1.8733744816308469	0.2836100675640101	0.4537358727252086	5.025918840443386	0.0	0.4537358727252086	0.0	0.0	0.2836100675640101	1.0466911714617404	0.0	0.6707525501100148	0.0	0.0	1.7574212118567363	0.0	1.1131996066113847	0.0	0.6707525501100148	0.4537358727252086	1.0091813332320803	4.651238896051438	4.139308118521079	0.4537358727252086	0.0	0.4537358727252086	0.2836100675640101	0.5756608703414008	1.4707388277940334	3.9218040089155988	0.7487173306664606	0.8147931255075355	2.3393368217482355	0.2836100675640101	1.0812172956734556	3.189246156401974	0.0
SRR5865109	0.3814493325353955	2.5113162593598712	0.3814493325353955	0.3814493325353955	5.057396129298678	0.0	0.0	0.0	0.0	0.0	1.1355036425596472	0.3814493325353955	0.5813469150343035	0.0	0.0	0.8213436302377136	0.0	0.9750230681583485	0.0	0.3814493325353955	0.5813469150343035	0.9750230681583485	4.596563612469309	4.180774847315083	0.0	0.0	0.8213436302377136	0.717716684990431	0.3814493325353955	1.0883067111576155	3.7562082056949437	0.5813469150343035	0.5813469150343035	2.0761871400454885	0.0	0.9750230681583485	1.7787860981117833	0.0
SRR5865110	0.0	2.9052322634207397	0.0	0.4032746318024848	5.052926992914902	0.0	0.0	0.0	0.0	0.0	1.2513918632010808	0.0	0.8970241975170257	0.0	0.6836993272048426	1.4671878401630372	0.0	0.6087180940941527	0.0	0.24685516850055023	0.8033302762699644	0.4032746318024848	4.551876102945591	1.2513918632010808	0.0	0.0	0.24685516850055023	0.8033302762699644	0.24685516850055023	1.5400760158391518	4.405646582344966	0.9740480744914733	0.4032746318024848	1.8764981353920984	0.0	0.4032746318024848	1.303978038334869	0.24685516850055023
SRR5865111	0.3256713431126511	2.7605210213677807	0.0	0.3256713431126511	4.822402530612423	0.0	0.5096751887890241	0.0	0.5096751887890241	0.0	1.3467130615494898	0.8184761842425874	0.9971271808455228	0.0	0.0	1.9919257121086298	0.0	0.8184761842425874	0.0	1.7795114162997052	1.866814744025171	0.3256713431126511	4.9091823625966775	3.573508845112588	0.0	0.6385168062498086	0.6385168062498086	2.0967717468053233	0.3256713431126511	1.3467130615494898	4.352770617720788	0.8865218521699815	0.8184761842425874	1.8465785441960805	0.0	0.9971271808455228	2.1445059372808437	0.3256713431126511
SRR5865112	0.457186657205264	2.939193660237886	0.0	0.0	4.912709413250385	0.0	0.0	0.0	0.2861654849493644	0.0	0.927454388586782	0.2861654849493644	0.7530866764654659	0.0	1.0860911773140682	1.2501438001053065	0.2861654849493644	1.2934529937553454	0.0	1.0860911773140682	1.733712039389092	0.8192956405276448	4.831667092581327	4.095422884760666	0.0	0.579567980110662	0.579567980110662	1.8995315410496534	0.7530866764654659	2.2486626173496065	4.0467874507319825	0.579567980110662	0.2861654849493644	2.6807682054237523	0.0	1.5387919112541693	1.6236524109011308	0.0
SRR5865113	0.8006248248557641	3.0068839474178883	0.0	0.5634014360506846	4.885710595998205	0.0	0.0	0.0	0.6576076262876019	0.0	1.1813600816789995	0.0	0.8576400477186431	0.0	1.0658528004209618	1.1274352925099553	0.2756436734382314	1.6209307553414987	0.0	1.1552341059698772	2.154822082722036	0.5634014360506846	4.872225333244722	2.191006631783412	0.0	0.4429319962381506	0.4429319962381506	2.237970610527237	0.5634014360506846	2.6662588378369843	4.311246372821972	0.8576400477186431	1.0977346746303487	3.0351227306331534	0.0	0.9940719688661818	1.7194447400147828	0.4429319962381506
SRR5865114	0.3046712291540119	3.370108375766056	0.3046712291540119	0.4819694799368766	4.7791994766829475	0.0	0.7842031221500103	0.0	0.0	0.0	1.7705561679021131	0.4819694799368766	0.8513215892920036	0.0	0.0	0.7842031221500103	1.047990568155416	0.4819694799368766	0.0	0.6075104568077103	0.4819694799368766	0.7047814135170128	5.012037640265996	3.500847332543424	0.3046712291540119	0.0	0.4819694799368766	1.2109224430149366	0.3046712291540119	1.0065323978833385	3.7995026031598704	0.3046712291540119	0.0	1.910252269616231	0.0	1.3686672204183061	1.8763867116201576	0.0
SRR5865115	0.7799871755249649	3.2426877632326083	0.35340733014920284	1.1520350973238007	4.726342782872672	0.0	0.0	0.0	0.7321717858242216	0.0	1.349433460860383	0.6170932960805253	1.2061848536943298	0.0	1.0433951283750955	2.561953176121192	0.21170167988620325	1.2061848536943298	0.0	1.975883832124343	3.579233584563641	0.7321717858242216	5.039353651029072	1.9004881415814057	0.21170167988620325	0.21170167988620325	0.35340733014920284	1.759939301305991	0.35340733014920284	1.5021632513734604	3.6416009995549734	0.7799871755249649	0.8230563733563381	2.428094810483118	0.0	1.349433460860383	3.1443553307244816	0.6784331003744937
SRR5865116	0.30477427560511094	3.6238252381964275	0.0	0.7049454544941195	4.365181498220608	0.0	0.0	0.0	0.30477427560511094	0.0	0.7843739022573095	0.7049454544941195	1.0067166335809685	0.0	0.30477427560511094	1.4385464206670369	0.7049454544941195	0.30477427560511094	0.0	0.7049454544941195	2.1312526058702046	0.6076643748849048	5.118116900573882	2.89786805824289	0.30477427560511094	0.0	0.48210648852861016	0.48210648852861016	0.6076643748849048	1.2623181479472358	4.177952460720602	1.3293236630126541	0.48210648852861016	2.1409410995851705	0.0	0.9096214432708095	2.276929749814543	0.30477427560511094
SRR5865117	0.23116913750648121	3.4431587180849093	0.0	0.864830984950969	4.870173360124826	0.0	0.0	0.0	0.4925459324780572	0.0	1.8126243609191781	0.7723034280882405	0.864830984950969	0.0	0.381231195743058	0.4925459324780572	0.0	0.6545719208678852	0.0	0.5810715619527065	0.4925459324780572	0.7723034280882405	4.975868906634927	1.4944513525226282	0.0	0.23116913750648121	0.4925459324780572	0.5810715619527065	0.23116913750648121	1.234641167047034	3.5123719184812234	0.23116913750648121	0.381231195743058	1.6945585811669766	0.0	0.974689362004171	1.9165976351608593	0.0
SRR5865118	0.8449115220872806	2.3671392431787233	0.3009212032750644	0.6987959234299566	4.905389406287101	0.0	0.3009212032750644	0.0	0.0	0.0	2.1901154904308857	0.47697619214406384	0.7779699145919987	0.0	0.0	1.175888157880103	0.3009212032750644	1.2785474448992298	0.0	1.2550669854843999	0.999804154073601	1.0411948605395247	4.809961123398546	1.6230368608667052	0.6018967925230427	0.6018967925230427	0.7779699145919987	0.3009212032750644	0.6018967925230427	1.4769108981736978	4.3356212675874595	0.6987959234299566	1.3008232668183608	2.348088227092758	0.0	1.397731103209847	3.8812241385027746	0.3009212032750644
SRR5865119	0.8477544358759871	2.3513885749903918	0.7014498117429983	0.7014498117429983	4.972704442651162	0.0	0.0	0.0	0.0	0.0	1.2333648757763962	0.0	0.7014498117429983	0.0	0.0	1.36469117131589	0.0	1.0442095536945495	0.0	1.36469117131589	1.1168034148956822	1.2816886745818825	4.885809843815893	1.8291262857199286	0.4791887429518273	0.4791887429518273	0.4791887429518273	0.9569969789811896	0.7014498117429983	1.36469117131589	3.550502137668334	0.8477544358759871	1.0442095536945495	2.270252597238443	0.4791887429518273	1.4653891058046176	1.758918255714284	0.0
SRR5865120	0.8523352336189768	1.8440004038496114	0.0	0.0	4.799321698488642	0.0	0.4030186792387422	0.0	0.0	0.0	0.7472735229609904	0.7472735229609904	0.7472735229609904	0.0	0.4030186792387422	0.4030186792387422	0.0	0.6083991037532004	0.0	0.4030186792387422	0.6083991037532004	0.7472735229609904	5.006368219563864	3.295332793271625	0.4030186792387422	0.0	0.4030186792387422	0.6083991037532004	0.4030186792387422	1.3504747034108329	3.9047364007867285	0.9368671629138727	0.9368671629138727	2.280228703093208	0.0	1.4552914528086958	2.3682307696077713	0.0
SRR5865121	1.3092769907138126	2.4792051522056147	0.0	1.234336227890615	4.8838773227784165	0.0	0.41751898232590756	0.0	0.41751898232590756	0.0	1.1437103029011293	0.0	1.5815121798547518	0.0	1.5995210178749872	1.616812724095349	0.0	1.7719565933482775	0.0	1.5995210178749872	2.643805351643982	1.543086421321539	4.932029906515749	1.0901519637853663	0.0	0.0	1.029047110956315	2.543945813223056	0.41751898232590756	1.664904852424897	3.957259879140437	0.7668479844895172	1.1437103029011293	3.1966381731948172	0.8728051322170938	1.234336227890615	2.9522439051042806	0.41751898232590756
SRR5865122	0.9312300067600083	2.505836254502721	0.0	0.7420423099157657	4.591537968333722	0.0	0.0	0.0	0.39917236508493165	0.0	1.0018472257422433	0.39917236508493165	1.3443816075206194	0.0	0.39917236508493165	2.338502288767919	0.0	1.2806978317983122	0.0	3.301231271688319	2.752942276337135	0.9312300067600083	5.089719834081876	2.1543259164901833	0.6035998912211723	0.0	0.39917236508493165	1.923713946926662	0.39917236508493165	1.939044429247031	3.921155996163977	1.2806978317983122	1.062571779807819	2.3073932238156636	0.0	0.8468574805603764	3.0085160142365197	0.39917236508493165
SRR5865123	1.9821641413350557	2.4392856044618902	0.0	0.0	4.823435228419687	0.0	0.45124405666537437	0.0	0.45124405666537437	0.0	1.3241001952263252	0.0	1.0057097318189294	0.0	0.45124405666537437	2.116206535187043	0.0	1.668960532516556	0.0	1.1394154423419067	3.568583080920564	0.919385211858037	4.976909481000563	2.450674040307433	0.6677270591908554	0.45124405666537437	0.0	2.942443678153703	0.45124405666537437	1.8476083140933304	3.8645990772656083	0.0	1.241501929432116	2.0976036933847277	0.45124405666537437	1.1934513975773844	2.810059819079196	0.6677270591908554
