SAMPLE_ID	Acidobacteria	Actinobacteria	Aquificae	Armatimonadetes	Bacteroidetes	Balneolaeota	Calditrichaeota	Candidatus Bipolaricaulota	Candidatus Cloacimonetes	Candidatus Saccharibacteria	Chlamydiae	Chlorobi	Chloroflexi	Coprothermobacterota	Cyanobacteria	Deferribacteres	Deinococcus-Thermus	Dictyoglomi	Elusimicrobia	Euryarchaeota	Fibrobacteres	Firmicutes	Fusobacteria	Gemmatimonadetes	Ignavibacteriae	Kiritimatiellaeota	Lentisphaerae	Nitrospirae	Planctomycetes	Proteobacteria	Spirochaetes	Synergistetes	Tenericutes	Thaumarchaeota	Thermodesulfobacteria	Thermotogae	Verrucomicrobia	candidate division Zixibacteria
SRR11292138	0.0	2.4408518915344937	0.0	0.0	3.9220093505930715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.383337457862068	0.0	1.038277083569945	0.0	0.0	0.0	0.0	0.0	0.0	4.736739163141673	0.5837287746525708	0.0	0.0	0.0	0.0	0.0	0.5837287746525708	2.8713892214712664	0.720325983835763	0.0	1.1384936176939449	0.0	0.383337457862068	0.8240837537166057	0.720325983835763	0.0
SRR11292139	0.0	2.8419439685894132	0.0	0.0	4.164669641148758	0.0	0.0	0.0	0.6611630617644889	0.34131179323179633	0.7617413920079451	0.5300407562941385	1.070016356051181	0.34131179323179633	1.0234598117254088	0.0	0.5300407562941385	0.0	0.0	0.0	0.0	4.614443062169679	2.540792479667344	0.0	0.0	0.0	1.2484959930679596	0.0	0.8433510813798274	3.642498718245469	0.0	0.34131179323179633	1.6663909656377038	0.0	0.0	1.489388808452579	3.420124855927344	0.0
SRR11292140	0.7300855909642443	2.917605354079287	0.0	0.652932657130096	4.4121049126547796	0.0	0.0	0.0	0.2728333797180628	0.0	0.0	0.0	0.652932657130096	0.0	0.43910373362681776	0.0	0.43910373362681776	0.0	0.0	0.0	0.0	4.531699878462103	0.7955777643746702	0.0	0.0	0.0	0.0	0.2728333797180628	0.7300855909642443	3.5051463530567597	0.7955777643746702	0.652932657130096	0.5590474605108119	0.0	0.2728333797180628	0.7955777643746702	1.6831449298918064	0.0
SRR11292141	0.0	1.7581333280430185	0.0	0.0	4.574509207158432	0.0	0.0	0.0	0.6346384074874502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.277304886924072	3.2445610408722945	0.0	0.0	0.0	0.0	0.0	0.0	3.357185389334209	0.0	0.0	1.439218902787639	0.0	0.0	0.8821372508599371	3.526633029691488	0.0
SRR11292142	0.4120482846035824	2.92984172292897	0.0	0.0	2.7977443318282664	0.0	0.0	0.0	0.4120482846035824	0.0	0.4120482846035824	0.0	0.0	0.0	1.2259672822084453	0.0	0.4120482846035824	0.0	0.0	0.0	0.0	4.787557029290988	0.0	0.0	0.4120482846035824	0.0	0.0	0.0	0.0	2.712083632956229	0.0	0.4120482846035824	2.6641917158729216	0.0	0.0	1.0819889522009802	2.2063867128362866	0.0
SRR11292143	0.0	2.454097674895014	0.0	0.0	4.686627418330598	0.0	0.4433627173371815	0.0	0.0	0.0	0.0	0.0	0.9946772245735819	0.5273097219409799	0.20191008218899378	0.0	0.4433627173371815	0.0	0.4433627173371815	0.0	0.0	4.110045342921801	1.3709090105169166	0.0	0.0	0.0	0.0	0.0	0.5273097219409799	3.330424140468915	0.20191008218899378	0.33920455069619393	0.5273097219409799	0.0	0.0	0.9086216799381451	0.6581330421207752	0.0
SRR11292144	0.0	2.4857956470914897	0.0	0.0	4.476183707605783	0.0	0.0	0.0	0.0	0.0	0.5796287031147815	0.3800886222451626	0.902906044807111	0.0	0.7158335536150714	0.0	0.0	0.0	0.3800886222451626	0.0	0.0	4.517497553636064	1.4180990910803486	0.0	0.0	0.0	0.0	0.0	0.5796287031147815	2.869959778680492	0.3800886222451626	0.0	0.902906044807111	0.0	0.0	0.7158335536150714	0.3800886222451626	0.0
SRR11292145	0.0	2.3246011252626713	0.0	0.0	4.599697209729949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5214196798596917	0.0	0.5214196798596917	0.0	0.0	0.0	0.33467017925029696	0.0	0.0	4.366907291681663	0.6515910269730116	0.33467017925029696	0.0	0.0	0.0	0.0	0.33467017925029696	2.81986727293969	0.0	0.0	0.751610609484211	0.0	0.0	1.1389920822152293	0.751610609484211	0.0
SRR11292146	2.630980963887971	2.0811060385719276	0.0	0.0	4.689119478337501	0.0	0.0	0.0	0.0	0.0	0.0	0.3537705413762018	0.3537705413762018	0.3537705413762018	0.3537705413762018	0.0	0.3537705413762018	0.0	0.6789485409713636	0.0	0.0	3.9216572323979806	1.1714533761137356	0.0	0.0	0.0	0.0	0.0	0.0	3.686553476129017	0.0	0.3537705413762018	1.3249380756986295	0.0	0.0	0.6789485409713636	3.1078509896164612	0.0
SRR11292147	0.0	3.362948701185312	0.0	0.0	3.463307782043184	0.0	0.0	0.0	0.0	0.0	0.0	0.5585129667944351	0.3634587220963935	0.0	1.0596951538409938	0.0	0.0	0.0	0.0	0.0	0.0	4.731252248339676	0.6926314725096578	0.3634587220963935	0.7949576309985871	0.0	0.0	0.0	0.6926314725096578	3.6119571727203885	0.5585129667944351	0.0	1.0070772521759774	0.0	0.0	0.5585129667944351	2.8802521310953213	0.0
SRR11292148	0.0	1.9292393434749013	0.0	0.0	4.482315724562733	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6827391857155921	0.0	1.582196349062946	0.0	0.0	0.0	0.0	0.0	0.0	4.449452338387145	3.1682757066845384	0.0	0.2909570370014349	0.0	0.0	0.0	0.6827391857155921	3.3977583608049393	0.5868615651746976	0.0	0.5868615651746976	0.0	0.2909570370014349	1.0605319245906457	3.1260679256615225	0.0
SRR11292149	0.21798124296736449	3.6744248005544744	0.0	0.21798124296736449	4.326305578706222	0.0	0.0	0.0	0.21798124296736449	0.0	2.3626058073081135	0.21798124296736449	1.0054579230105813	0.0	0.6293537550775574	0.0	1.8497404296295896	0.0	0.21798124296736449	2.550996443102983	0.0	4.497478681096955	0.7453272623506464	0.3624411741324175	0.0	0.0	0.0	0.0	1.0821437805544585	3.74146971954366	0.3624411741324175	0.7934497710377453	0.9122643130331957	0.0	0.21798124296736449	1.1049658051665832	2.574245605170636	0.0
SRR11292150	2.2745810477651776	2.6846784593974817	0.0	0.0	3.9680316999805463	0.0	0.0	0.0	0.3954280314008141	0.0	1.4873029050965165	0.0	1.2747806524487206	0.0	2.949811116510317	0.0	1.7917527159258388	0.0	0.0	4.064195592243932	0.0	4.594169029299399	2.458965909008728	0.0	0.8415050373019558	0.0	0.0	0.0	0.5989177429394579	3.17131988999654	0.0	0.3954280314008141	1.0568694756207897	0.0	0.0	1.4657701387347057	2.4955056840626826	0.0
SRR11292151	0.32697335908566605	2.8406319246669427	0.0	0.7397666560196355	4.323144619882037	0.0	0.0	0.0	0.0	0.0	0.32697335908566605	0.0	0.947521921721897	0.0	1.1256197109790773	0.0	0.32697335908566605	0.0	0.0	0.0	0.0	4.608506882539739	0.6404161049844523	0.0	0.7397666560196355	0.0	0.0	0.0	0.32697335908566605	3.195586252855062	0.5113790782218184	0.0	0.7397666560196355	0.0	0.0	1.1931380963038434	0.32697335908566605	0.0
SRR11292152	1.7764583513954326	2.9596274915862	0.0	0.0	4.411105808894218	0.5577294258178791	0.0	0.0	2.001085297632596	0.0	1.0587065050562665	0.36284495854143795	0.8767730117144106	0.0	1.9837725607201164	1.8544268204295664	0.0	0.36284495854143795	0.36284495854143795	2.613905307126196	0.0	4.53340225904017	1.5097691832244828	0.0	0.36284495854143795	0.0	0.0	0.0	1.1056230703963046	3.265680487624615	0.7940483253123052	0.0	1.8775882007450502	0.0	0.5577294258178791	0.9462332455412128	2.599883995321145	0.0
SRR11292153	0.0	3.0258281645123493	0.0	0.0	4.535122972489693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9593315706677837	0.41850288615175973	0.7681679931334848	0.0	0.0	0.0	0.7681679931334848	0.0	0.0	4.428366447811925	1.5446328258689608	0.0	0.0	0.0	0.0	0.0	0.8741840199540445	2.525006678690673	0.0	0.0	0.6276149837410068	0.0	0.41850288615175973	0.9593315706677837	3.144650834061773	0.0
