SAMPLE_ID	Acidimicrobiia	Acidithiobacillia	Acidobacteriia	Actinobacteria	Alphaproteobacteria	Anaerolineae	Aquificae	Ardenticatenia	Bacilli	Bacteroidia	Betaproteobacteria	Caldilineae	Calditrichae	Candidatus Brocadiae	Chitinophagia	Chlamydiia	Chlorobia	Chloroflexia	Chthonomonadetes	Clostridia	Coprothermobacteria	Coriobacteriia	Cytophagia	Deferribacteres	Dehalococcoidia	Deinococci	Deltaproteobacteria	Dictyoglomia	Elusimicrobia	Epsilonproteobacteria	Erysipelotrichia	Fibrobacteria	Fimbriimonadia	Flavobacteriia	Fusobacteriia	Gammaproteobacteria	Gemmatimonadetes	Gloeobacteria	Halobacteria	Hydrogenophilalia	Ignavibacteria	Kiritimatiellae	Ktedonobacteria	Lentisphaeria	Methanobacteria	Methanomicrobia	Methylacidiphilae	Mollicutes	Negativicutes	Nitriliruptoria	Nitrososphaeria	Nitrospira	Oligoflexia	Opitutae	Phycisphaerae	Planctomycetia	Rubrobacteria	Saprospiria	Spartobacteria	Sphingobacteriia	Spirochaetia	Synergistia	Tepidiformia	Thermococci	Thermodesulfobacteria	Thermoleophilia	Thermomicrobia	Thermoplasmata	Thermotogae	Tissierellia	Unclassified Actinobacteria Phylum	Unclassified Armatimonadetes Phylum	Unclassified Bacteroidetes Phylum	Unclassified Balneolaeota Phylum	Unclassified Candidatus Bipolaricaulota Phylum	Unclassified Candidatus Cloacimonetes Phylum	Unclassified Candidatus Saccharibacteria Phylum	Unclassified Chloroflexi Phylum	Unclassified Cyanobacteria Phylum	Unclassified Elusimicrobia Phylum	Unclassified Firmicutes Phylum	Unclassified Planctomycetes Phylum	Unclassified Proteobacteria Phylum	Unclassified Tenericutes Phylum	Unclassified Thaumarchaeota Phylum	Unclassified Verrucomicrobia Phylum	Unclassified candidate division Zixibacteria Phylum	Verrucomicrobiae	Vicinamibacteria	Zetaproteobacteria
SRR11292168	1.459447006338163	0.0	1.974699138095268	4.439532859548288	3.4386394891837346	2.378973014891324	0.0	1.8603081232909713	3.4901233502048927	3.7332606149853858	3.5638527308898538	1.3588044309113863	0.6965263232445245	0.0	2.32939597142966	1.4284206059671452	0.4750858098700754	0.0	0.4750858098700754	3.8427236487711482	0.0	1.6691063639369443	2.426706927468978	1.3193085875654962	0.0	0.9515264575075009	3.2109937974132983	0.0	0.0	2.4456604804024247	2.382562141157531	1.823063828572411	0.0	2.838932462419459	1.3588044309113863	3.7153624725961123	1.4284206059671452	0.0	0.0	1.0386147069325056	0.0	0.0	0.0	2.079753965262066	2.0263556894508605	1.1732389576196647	0.6965263232445245	1.5880864988667172	2.5778762710105174	1.4284206059671452	1.7373617034687234	1.2758582644755334	1.5652278667292276	0.0	1.111122496858246	1.6691063639369443	0.0	2.371704533145117	0.0	1.992609422857408	1.0386147069325056	1.7823233637440599	0.0	0.0	0.0	0.0	1.2275725714742785	0.0	0.0	0.6965263232445245	0.4750858098700754	0.0	3.290749163544817	2.6334382248074695	0.0	2.235007078330793	0.0	0.4750858098700754	2.057667757910005	0.0	2.4234659942482875	1.8720454061071534	2.913400910889794	1.111122496858246	1.8603081232909713	0.4750858098700754	1.6691063639369443	2.2196780833807113	0.0	0.8424792829930787
SRR11292169	0.0	0.0	0.0	3.442098506390635	2.6320720395333264	0.36093726896118006	0.0	0.36093726896118006	3.3510343177256745	4.389069165414067	2.4065063443492134	0.0	0.0	0.0	1.3371211214085645	0.0	0.0	0.36093726896118006	0.0	4.245915595186418	0.0	1.9171717650238818	1.571509409109916	0.0	0.0	0.0	2.1530341210038815	0.5552920761123809	0.6890824185136315	0.36093726896118006	1.8742589278234514	0.0	0.0	1.0556281342717966	2.7597032927216762	3.7352520067772006	0.0	0.0	0.0	0.0	0.36093726896118006	0.0	0.0	0.0	0.0	0.0	0.0	1.1833833744967377	3.487799632398852	2.6333830322727168	0.7912180727366214	0.6890824185136315	0.6890824185136315	0.0	0.36093726896118006	0.0	0.36093726896118006	0.5552920761123809	0.0	1.0556281342717966	1.1833833744967377	0.5552920761123809	0.0	0.0	0.36093726896118006	0.0	0.0	0.0	0.8738484713980967	1.0556281342717966	0.0	0.0	2.9378215720363476	0.0	0.0	0.36093726896118006	0.0	0.0	1.2187928573544884	0.0	1.6660834246211558	0.0	2.0937809354556722	0.0	0.6890824185136315	0.0	0.0	3.7109808836831983	0.0	0.0
SRR11292170	0.0	0.0	0.38452064806436803	4.0472348661570825	2.1775739732722585	1.425384175378822	0.0	1.1403634273725738	3.203754222249291	4.293862583461703	2.9421544416444623	0.0	0.585219985842958	0.0	1.5634612702904995	0.38452064806436803	0.0	0.0	0.0	4.287146736319017	0.38452064806436803	1.7061855708727918	1.9221445881586758	0.9797121934916487	2.1252397766311826	1.7523050669258013	2.7563114313031654	0.0	0.0	0.7219588940736283	3.5908758352544257	0.0	0.0	2.9695334710224475	1.1403634273725738	3.1441402176978275	1.2573713038973873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9904607685046298	2.313964992107114	0.0	1.7298572335424112	2.9553748873485812	0.0	0.0	0.0	0.0	0.0	1.6262794073335916	0.0	0.0	1.6114060163919128	0.0	1.5462266600407788	0.38452064806436803	1.4899949826243808	0.0	0.0	0.38452064806436803	0.0	0.0	0.0	1.8834823432785037	0.0	0.0	0.0	3.263979085229246	2.0762269063435497	0.0	0.0	0.0	0.8257981156966104	1.8585171080119576	0.0	2.071007100957339	0.8257981156966104	2.081384719004359	0.8257981156966104	0.0	2.138926331965838	0.0	1.3208743109799788	0.0	0.0
SRR11292171	0.0	0.0	0.0	3.347400130386183	1.2505599383415398	0.0	0.0	0.5315835793339678	2.8609650237592503	4.439408300876681	2.951971133822645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.377305103475113	0.0	1.1524261690399913	1.3980823432150375	0.0	0.0	1.2505599383415398	1.1524261690399913	0.0	0.0	0.5315835793339678	2.8927991082075604	0.0	0.0	1.072017708648321	1.2788940629757215	3.4523947863314346	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3425035584441684	3.0528420747606897	1.2202474220348898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8562706437664542	0.3425035584441684	0.845225126658725	0.5315835793339678	0.0	0.0	0.0	0.0	0.0	1.0254401443809102	0.0	0.0	0.0	3.5141909932230146	0.0	0.0	0.0	0.0	0.0	0.7635506985283452	0.0	1.8262208543120597	0.3425035584441684	1.6455671796531661	0.0	0.0	0.0	0.0	2.630575791998089	0.0	0.0
SRR11292172	0.0	0.48156120338139335	0.0	2.864167376596971	1.4268984339851136	0.5691127690275982	0.0	0.0	4.161502531137839	3.5850894616339186	1.5336472755105788	0.0	0.0	0.0	0.0	1.9526929975850227	0.0	0.0	0.0	4.328455086214946	0.0	3.015094773398641	0.9912372441658646	0.37178522787049023	0.0	0.0	3.1041264361353815	0.0	0.0	0.7588057453811872	3.2869902525472043	0.0	0.0	0.5691127690275982	1.0202450057427759	3.5582944373249763	0.0	0.0	0.0	0.0	0.6419411043513163	0.0	0.0	0.0	2.5736515165224665	0.0	0.0	0.9266699528501438	3.6782772089521467	1.7918647648081085	0.0	0.0	0.0	0.2245181620231675	0.0	0.2245181620231675	0.0	0.0	0.0	0.5691127690275982	0.8903888582164816	0.48156120338139335	0.0	0.0	0.2245181620231675	0.0	0.0	0.0	0.9266699528501438	0.37178522787049023	0.0	0.0	2.6814902194477472	0.0	0.0	0.2245181620231675	0.0	0.48156120338139335	1.4157555615509971	0.0	2.2479856336937787	0.2245181620231675	2.298126169377124	0.2245181620231675	0.0	0.0	0.0	3.974424214561378	0.0	0.0
SRR11292173	0.0	0.0	1.0772396434785805	3.92005830219224	2.645408920532046	1.4646097891311518	0.0	0.6156937342705875	3.136501434214578	4.600352335612365	2.6118793718766855	0.0	0.0	0.0	1.1306634785465717	0.4088810283363147	0.0	0.0	0.0	3.870470844001006	0.0	1.0772396434785805	1.3597016187188191	0.755214900082517	0.0	0.0	2.441263868506871	0.0	0.4088810283363147	1.3883982856260308	3.37620236255232	0.0	0.0	1.5294228317847536	2.072924610652547	3.0910546140263926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6156937342705875	0.8606449860327067	0.9454148149340192	0.4088810283363147	0.8606449860327067	3.050082422165122	0.8606449860327067	1.7923040012355413	0.4088810283363147	1.6511411618789862	0.6156937342705875	0.0	0.0	0.4088810283363147	1.6660466159002816	0.0	0.8606449860327067	0.8606449860327067	1.2601095118939016	0.0	0.0	0.0	0.0	0.0	0.0	0.4088810283363147	1.4153157341807592	0.0	0.0	2.348415835231564	1.7210253175748067	0.0	0.4088810283363147	0.0	0.0	1.1306634785465717	0.8606449860327067	1.2601095118939016	0.0	2.4766610755835683	0.0	0.6156937342705875	0.0	0.0	1.5088747582838318	0.0	0.0
SRR11292174	0.0	0.0	2.2740953637401087	2.6355939260159893	1.61795346189506	1.110896142573157	0.0	0.34062464221115757	2.6678777986267668	4.60371311469221	1.746493180324934	0.0	0.0	0.0	0.34062464221115757	0.0	0.34062464221115757	1.6974676303337626	0.0	4.223828613335067	0.0	1.110896142573157	1.2170056110834502	0.0	0.0	0.6601757092543709	2.533518384418003	0.0	0.34062464221115757	0.5291506237315826	2.7487522028850937	0.0	0.0	1.630243423103351	2.024486186681847	3.4498644484669887	0.0	0.0	0.0	0.0	0.34062464221115757	0.0	0.0	0.0	0.0	0.0	0.0	0.9109157841163831	2.6160079283802817	0.34062464221115757	0.0	0.34062464221115757	1.0688607114187336	0.34062464221115757	0.0	0.0	0.0	0.6601757092543709	0.0	1.0688607114187336	0.0	0.34062464221115757	0.0	0.0	0.0	0.0	0.0	0.0	0.8422691985932029	0.0	0.0	0.0	2.737540115554895	0.0	0.0	1.1844337959740256	0.0	0.34062464221115757	1.0223163483987396	0.34062464221115757	1.0688607114187336	0.0	2.143469544004638	0.0	0.0	0.34062464221115757	0.0	2.875109161623799	0.0	0.0
SRR11292175	0.0	0.0	0.5113949092553972	2.7484518945935745	1.5541058790229825	0.5113949092553972	0.0	0.0	3.061970870723919	4.462182480906947	2.421311950945017	0.0	0.0	0.32698546191356354	1.2780850547590479	0.5113949092553972	0.0	0.0	0.0	4.310300760287531	0.0	1.160710991423043	1.7025996460226593	0.0	0.0	0.32698546191356354	1.428669034902071	0.0	0.5113949092553972	0.8205867617275727	2.5388428600386392	0.0	0.0	1.7977835133418654	2.4685662749398443	3.5406708862384693	0.0	0.0	0.0	0.0	0.5113949092553972	0.0	0.0	0.0	0.0	0.0	0.0	0.5113949092553972	3.8742398124409583	0.7397853693138966	0.6404337475848113	0.0	1.605424310433876	0.6404337475848113	0.0	0.0	0.6404337475848113	0.5113949092553972	0.0	0.32698546191356354	0.0	0.32698546191356354	0.0	0.0	0.0	0.0	0.0	0.0	1.160710991423043	0.8886871094959391	0.0	0.0	2.384680003801669	0.0	0.0	0.0	0.0	0.32698546191356354	1.0456577840511212	0.0	1.7655332747764159	0.32698546191356354	2.518632107763619	0.0	0.0	0.32698546191356354	0.0	1.511199374640644	0.0	0.0
SRR11292176	0.3913113263295444	0.5042258412803854	0.5937582083869739	3.373611693637618	2.1366516853449093	1.1037030252369853	0.5937582083869739	0.5042258412803854	2.7374909964674417	4.497731634688027	2.508757286369493	0.3913113263295444	0.5937582083869739	0.0	1.213581120160731	0.7865712714147722	0.0	0.5042258412803854	0.0	3.869710384686683	0.0	1.3604415441612647	1.717459284246396	0.0	0.3913113263295444	1.424674389100037	2.4620550138516943	0.0	0.23831362195550648	1.1510383382954952	1.4479242158065837	0.0	0.0	1.4590984450602467	4.075540754387442	3.896670720529409	0.5042258412803854	0.0	0.0	0.0	0.6679504636668887	0.0	0.0	0.3913113263295444	1.6859144266370234	0.8355972266158825	0.3913113263295444	0.9562513325986708	2.6566058695374113	0.7865712714147722	0.9562513325986708	1.2850315520053601	0.5937582083869739	0.5937582083869739	0.5042258412803854	0.6679504636668887	0.7865712714147722	0.5937582083869739	0.0	1.2850315520053601	1.213581120160731	1.1037030252369853	0.0	0.0	0.23831362195550648	0.0	0.5937582083869739	0.0	1.1280152684918476	1.1280152684918476	0.0	0.3913113263295444	2.3343198204937137	1.8568098238742525	0.0	0.0	0.0	0.6679504636668887	1.779714388005721	0.0	1.8478888159012898	1.1280152684918476	2.4337608974030953	0.0	0.3913113263295444	0.5937582083869739	0.0	1.9408440041524366	0.23831362195550648	0.0
SRR11292177	0.0	0.0	2.049174010535999	3.824568528764924	2.6950470661169272	0.5048506266755745	0.0	0.0	3.2431484358466967	3.9548721959413142	3.7165440033447195	0.0	0.0	0.0	1.6081012763354108	0.0	0.3219912360083263	0.0	0.0	4.525611588525822	0.0	2.4228120292975452	1.780608663442714	0.0	0.0	0.3219912360083263	1.9269400243977786	0.6331342822094076	0.0	1.1168690656617901	3.2141172322732414	0.0	0.0	2.1677702159762955	1.7884467115736684	3.3855282609422153	0.0	0.0	0.0	0.0	0.3219912360083263	0.3219912360083263	0.0	0.0	0.0	0.0	0.0	1.558285117663347	2.845035266072688	1.583907081947396	1.2144349259347926	1.3613112905826994	0.0	0.0	0.0	0.0	0.9908350445240183	0.3219912360083263	0.0	1.6735157408069992	0.8804354295815346	0.5048506266755745	0.0	0.0	0.6331342822094076	0.0	0.0	0.0	0.7320389500384247	1.9489594133898018	0.3219912360083263	0.0	2.924567536702314	0.0	0.0	0.0	0.0	0.5048506266755745	2.040566168170002	0.0	1.9435583430824206	0.5048506266755745	2.472176176301014	0.0	0.3219912360083263	0.3219912360083263	0.0	2.0898261035601147	0.0	0.0
SRR11292178	0.0	0.0	1.5185798507522763	3.5342774431153865	2.3165039691515377	0.5643208645321107	0.0	0.7360090574503793	2.9634884113784583	4.465068908806828	2.1015853876937216	0.0	0.0	0.0	0.27623839934787286	1.2071892446791728	0.0	0.0	0.27623839934787286	4.295974551294535	0.0	2.089187185447516	1.4819858674156912	0.0	0.0	1.6489683082047624	1.4278399654400502	0.44374100153212664	0.0	0.9952085947030169	2.643630148965821	0.0	0.0	2.2775494855569764	0.27623839934787286	3.3078253761803382	0.0	0.27623839934787286	0.0	0.0	1.3129938829684173	0.0	0.0	0.0	3.2237945563949717	0.0	0.0	0.9543029281228904	3.3713616192745	2.4276620070700137	1.4690690266703925	1.0988984912880964	0.0	0.0	0.0	0.0	0.0	1.5301232948030539	0.0	1.494529604069891	0.0	1.1286057760196753	0.0	0.0	0.0	0.0	0.0	0.0	1.0670089344387788	1.4557562042123824	0.0	0.0	3.326062238514167	0.0	1.230512893840303	0.0	0.0	0.6585943982818395	2.26514760025522	0.0	2.543445916275212	0.8587294069760083	1.8070002140287962	1.1825415632609722	1.1825415632609722	0.44374100153212664	0.0	2.197194879559191	0.0	0.0
SRR11292179	0.0	0.0	0.3767318381531374	2.2946437592652305	2.748377069899824	0.2279957686537872	0.0	0.711178250185787	2.4019422162388	4.109595822709757	2.2663561487182493	0.0	0.0	0.0	0.0	0.6485670867440827	0.2279957686537872	0.0	0.2279957686537872	4.5243243245030635	0.0	1.0808713897822975	1.8278908132116738	0.0	0.2279957686537872	0.9677862832905305	2.0334872525930816	0.2279957686537872	0.0	0.8144737225867023	3.1902257923809842	0.0	0.0	2.019380814713675	1.832324763368882	2.5013528986970743	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2279957686537872	1.4869721496831119	0.0	0.0	2.2255230667340404	2.9930676660917346	2.392329508450042	0.0	0.0	0.6485670867440827	0.0	0.0	0.4873184762784304	0.0	0.3767318381531374	0.0	1.5419634323592104	0.3767318381531374	0.0	0.0	0.0	0.0	0.0	0.0	0.3767318381531374	1.0279992366008672	0.0	0.0	0.0	4.096973425917939	0.0	0.0	0.3767318381531374	0.0	0.2279957686537872	1.2273663348280452	0.7658898345027947	1.524395469036686	0.2279957686537872	1.8861899470537202	0.9677862832905305	0.0	0.0	0.0	1.9578714225816163	0.0	0.2279957686537872
SRR11292180	0.0	0.0	0.23793061299768736	3.7244264296677003	1.3595736942444336	0.390772660983359	0.0	0.0	2.219783664379123	4.17413238885213	1.3864147792063004	0.0	0.0	0.23793061299768736	0.23793061299768736	0.390772660983359	0.0	0.0	0.0	4.6053371454736824	0.0	0.390772660983359	1.2841712129900116	0.0	0.7858122792854607	0.5036027696536381	1.1028671029305492	0.0	0.0	0.8348223881279536	3.2684587828739655	0.0	0.0	0.9892041276548158	1.4582225459393994	2.830302497358059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.390772660983359	0.0	0.5930821708344526	2.633437675684098	0.0	0.0	0.0	0.5930821708344526	0.0	0.0	0.0	0.0	0.23793061299768736	0.0	0.5930821708344526	0.0	0.7858122792854607	0.0	0.0	0.0	0.0	0.0	0.0	0.5930821708344526	1.4582225459393994	0.0	0.0	1.6717375267775272	0.0	0.0	0.0	0.0	0.23793061299768736	0.23793061299768736	0.390772660983359	1.629244214966478	0.0	1.490115027535016	0.23793061299768736	0.0	0.0	0.0	0.5930821708344526	0.0	0.0
SRR11292181	0.0	0.0	0.0	2.3244800453316934	2.3386541138442762	0.0	0.0	0.0	4.625191828249992	3.5688694551470324	3.0040895002458443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.6206468678714163	0.0	0.0	0.9032637063379574	0.0	0.0	0.0	1.8922905887229067	0.0	0.0	0.0	2.053275217696214	0.0	0.0	3.0443459723023545	0.0	4.028322227248805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6991645653347083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6336623703405055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.053275217696214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.403318267371919	0.0	1.462589684246395	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11292182	0.0	0.0	0.0	2.478974307090017	2.5755959274477425	0.0	0.0	0.0	4.565013092295449	3.5263927309069323	3.006232519726618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.988622384672521	0.0	1.9769840724606924	0.0	0.0	1.2959555619729741	0.0	1.5858592768130384	0.0	0.0	0.0	0.0	0.0	0.0	3.17133035332787	0.0	4.0293258935405944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5858592768130384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5858592768130384	0.0	0.0	0.0	0.0	0.0	1.5858592768130384	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR11292183	0.0	0.4056540885127272	0.4056540885127272	2.138981322888333	1.5979151655521875	0.5207721543011385	0.0	0.0	3.2637432702058735	4.020912040101403	2.3066324327884304	0.0	0.0	0.0	0.0	0.24856205178775825	0.0	0.0	0.0	4.649096269221004	0.0	2.557433799178135	1.3395475162164043	0.0	0.0	0.4056540885127272	1.8576997816796965	0.24856205178775825	0.0	0.5207721543011385	3.35534670127851	0.0	0.0	0.6116813702905355	1.2550994252967609	3.341512077153987	0.0	0.0	0.0	0.0	0.24856205178775825	0.0	0.0	0.0	0.0	0.0	0.0	0.6116813702905355	2.8747466204155123	1.6226001261184801	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24856205178775825	0.0	1.1952248397836525	0.5207721543011385	0.4056540885127272	0.0	0.0	0.4056540885127272	0.0	0.0	0.0	0.9407162875837721	0.24856205178775825	0.0	0.0	2.797021596928034	0.0	0.0	0.0	0.0	0.0	1.173280194227796	0.0	1.7469492201681145	0.7508482612880858	1.957121232415547	0.24856205178775825	0.0	0.0	0.0	2.1087212910180124	0.0	0.0
SRR11292184	0.0	0.0	1.9225796037886396	3.9150093772587575	2.7774406896035617	0.4057336984871314	0.0	0.0	4.098059616678208	4.241972894510483	3.4962106216592104	0.0	1.3240456445581787	0.0	2.0819171783774926	0.8067524386647446	0.24861920501440923	0.0	0.0	4.023879035459539	0.24861920501440923	1.598042992466832	2.070657685739007	0.5208637625704081	0.0	2.3017670383509263	2.218984678384069	0.0	0.0	2.232944288398358	2.942316807808225	0.0	0.0	2.6943537310690036	3.102895882286209	3.6422684859706957	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24861920501440923	0.0	0.0	0.0	2.124244955565117	2.803001379256993	2.1267583241306602	0.0	0.4057336984871314	0.0	1.9893577709347248	0.0	0.0	0.0	1.0116387060476109	0.4057336984871314	2.3948770981047183	1.4103436497674653	2.056159974879565	0.0	0.0	0.0	0.0	0.0	0.0	1.7980340652227287	2.338676181241644	0.0	0.0	2.7381878439708154	2.424903912388451	0.24861920501440923	0.24861920501440923	0.0	0.5208637625704081	2.171940463739509	0.0	2.368404033183389	1.4823033716580871	2.7729360703867316	0.0	0.0	0.0	0.0	1.3396726530209484	0.0	0.0
SRR11292185	0.8726868439058544	0.0	1.3091470943387828	4.092376374753404	2.3723243730521784	2.222153732642161	0.0	0.49872888881727256	2.909927299798803	4.347675269376904	2.1871413515269476	0.0	0.0	0.0	0.7247730905977501	0.0	0.0	0.0	0.9828202151677816	4.3214971177686206	0.0	1.5752064059515196	1.599387854549136	0.7247730905977501	0.0	1.206049655275806	2.1748138991313692	0.0	0.0	0.7247730905977501	3.0745687614224253	0.0	0.0	1.4287247171597393	0.0	2.654161579624359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8726868439058544	0.8726868439058544	0.0	0.0	2.1931762952676066	2.5464745775691244	2.380187650421805	0.8726868439058544	0.49872888881727256	1.206049655275806	1.3527680743859007	0.0	0.49872888881727256	1.206049655275806	1.1435835170165225	0.0	1.070598521670504	0.8726868439058544	0.49872888881727256	0.0	0.0	0.0	0.0	0.0	0.0	1.2606505138636432	0.7247730905977501	0.0	0.0	3.0666211887389876	0.0	0.0	0.49872888881727256	0.0	0.9828202151677816	0.8726868439058544	0.0	2.0848264149669506	1.2606505138636432	2.1931762952676066	2.222153732642161	0.0	1.6440515316866757	0.0	3.395807824248187	0.0	0.0
SRR11292186	0.2597113730020262	0.14898679671341228	1.880196053202164	3.074448807466529	2.2057615554083605	1.1968075222576984	0.0	0.900759249147592	3.0346470243015378	4.3215379415882476	2.875961970521127	0.0	0.14898679671341228	0.0	0.5385078464700426	0.4837626582759084	0.4837626582759084	0.2597113730020262	0.34786408624145543	4.330772005389514	0.0	1.1968075222576984	1.8731128336433749	1.1490919023538086	2.2220518081932017	1.0343036330264586	2.9840570894588474	0.0	0.2597113730020262	1.968857959683622	2.4123189044512126	0.0	0.0	3.0191106505861325	2.405386057485255	3.968420313915935	0.14898679671341228	0.0	0.0	0.0	0.8536184812912195	0.0	0.0	1.339879436153225	1.7340151040277747	2.756073764566697	0.0	1.000148112364431	3.0066887891978813	1.2881612830831188	0.2597113730020262	0.0	0.2597113730020262	0.0	0.0	0.4211074646043377	0.34786408624145543	0.14898679671341228	0.0	1.2694563429777084	1.0659677107090209	1.9161376928811904	0.0	0.0	0.4211074646043377	0.14898679671341228	0.0	0.0	1.0504241834270454	2.085388904364733	0.0	0.0	3.469343642841346	1.8007540814491831	0.0	0.14898679671341228	0.0	0.7069275874463794	0.9820071850047005	0.0	2.538555001348989	0.900759249147592	2.073548223440276	1.0809740995664798	0.0	0.2597113730020262	0.0	2.823757094695568	0.0	0.14898679671341228
SRR11292187	0.0	0.35710705218644034	2.3381813101518563	3.328394632108052	2.275361510232059	1.7568563589389643	0.0	1.2123980303410853	3.131361283789524	4.172424862196123	2.3407168414699067	0.0	0.35710705218644034	0.0	0.0	0.9969321094198735	0.35710705218644034	0.0	0.0	4.2711800216344304	0.0	0.7855172685395804	1.991004578261419	1.6471127464651507	2.3747424568843987	1.3557615874177147	3.1390712117821304	0.0	0.0	1.836386723766216	2.5897263952491802	0.0	0.0	3.2990771395049685	1.5495277080453789	4.2082635561682595	0.0	0.0	0.0	0.0	0.35710705218644034	0.0	0.0	1.3795203356272385	2.2122105297935866	2.8182021497235143	0.0	0.9969321094198735	3.2165879033016385	0.7855172685395804	0.0	0.0	0.35710705218644034	0.0	0.0	0.0	0.0	0.35710705218644034	0.0	1.1770237398051946	0.5503893923891681	2.1983985536740343	0.0	0.0	0.0	0.0	0.0	0.0	1.0494221874024376	2.343237655536578	0.35710705218644034	0.0	3.126834272132658	2.039140192665194	0.0	0.5503893923891681	0.0	0.5503893923891681	1.4020464657833804	0.0	1.9736960203708331	1.0494221874024376	2.3356308887254884	1.2451067571383563	0.0	0.35710705218644034	0.0	3.0396182589591785	0.0	0.0
SRR11292188	0.0	0.0	0.0	2.380161867132698	1.51416352914211	0.46530246494603295	0.0	0.0	3.3774826988704363	4.593256419843777	3.661853163475628	0.0	0.0	0.2921961930286637	0.0	0.2921961930286637	0.0	0.2921961930286637	0.0	3.9170533479720575	0.46530246494603295	2.366039633679746	1.2384326871641589	0.0	0.0	0.46530246494603295	2.332478335960017	0.0	0.0	0.8298425235978156	1.26186062012557	0.0	0.0	2.17259822251972	0.7633268150259965	3.3496990637881927	0.0	0.0	0.0	0.0	0.5887409789241165	0.0	0.0	0.0	0.0	0.0	0.0	1.0974918349781422	2.904377047383556	2.4385787178278764	0.0	0.0	0.2921961930286637	0.0	0.0	0.0	0.0	0.46530246494603295	0.0	1.745891041880976	1.4878680459589437	0.46530246494603295	0.0	0.0	0.0	0.0	0.0	0.0	0.5887409789241165	0.0	0.0	0.0	3.251438164903839	0.2921961930286637	0.0	0.46530246494603295	0.0	0.0	1.06284615123468	0.0	2.225291140168744	0.0	2.4805173733275154	0.0	0.0	0.7633268150259965	0.0	3.4664547867253845	0.0	0.0
SRR11292189	0.0	0.0	0.0	1.7827874101122678	1.2250015938081817	0.0	0.0	0.5600681451942353	3.166070272922813	4.484663363653928	2.0802218715074057	0.0	0.0	0.0	0.0	0.44000076145604583	0.2734912887825486	0.0	0.2734912887825486	3.988894202042453	0.0	2.0369695002782735	1.0616560519295974	0.0	0.0	0.6540289014157737	1.625564392277797	0.5600681451942353	0.0	0.6540289014157737	2.374646467459647	0.0	0.0	1.5878907161485785	0.98994646533774	4.268452788937996	0.0	0.0	0.2734912887825486	0.0	0.0	0.0	0.0	0.0	0.5600681451942353	0.0	0.0	1.0616560519295974	2.846765882479697	2.6189640987785694	0.0	0.0	0.2734912887825486	0.2734912887825486	0.0	0.44000076145604583	0.0	0.0	0.0	1.5878907161485785	0.9040083152670093	0.7967616497471424	0.0	0.0	0.2734912887825486	0.0	0.0	0.0	0.7967616497471424	0.0	0.0	0.0	3.149111149799578	0.0	0.0	0.0	0.0	0.2734912887825486	1.201697066999019	0.0	1.5129004704237472	0.44000076145604583	1.9770441757429411	0.0	0.0	1.0616560519295974	0.0	2.426131095735592	0.0	0.0
